frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.00584	0.454427	0.00584	0.12294
0.005859	0.474384	0.005859	0.122258
0.005879	0.494314	0.005879	0.124248
0.005898	0.510884	0.005898	0.128105
0.005918	0.527341	0.005918	0.13693
0.005937	0.547271	0.005937	0.128757
0.005957	0.561216	0.005957	0.105202
0.005977	0.577165	0.005977	0.0788219
0.005996	0.589106	0.005996	0.0539303
0.006016	0.600793	0.006016	0.0243667
0.006035	0.61135	0.006035	-0.00232429
0.006055	0.619339	0.006055	-0.0428264
0.006074	0.61948	0.006074	-0.0870162
0.006094	0.630264	0.006094	-0.13389
0.006113	0.629755	0.006113	-0.191043
0.006133	0.631139	0.006133	-0.258981
0.006152	0.63063	0.006152	-0.334574
0.006172	0.624081	0.006172	-0.416509
0.006191	0.616573	0.006191	-0.507412
0.006211	0.596925	0.006211	-0.612592
0.00623	0.583771	0.00623	-0.706827
0.00625	0.567031	0.00625	-0.802548
0.00627	0.544674	0.00627	-0.920129
0.006289	0.514864	0.006289	-1.01495
0.006309	0.488499	0.006309	-1.12472
0.006328	0.460693	0.006328	-1.22572
0.006348	0.426988	0.006348	-1.32709
0.006367	0.391222	0.006367	-1.43668
0.006387	0.354638	0.006387	-1.52938
0.006406	0.314864	0.006406	-1.62703
0.006426	0.275767	0.006426	-1.71939
0.006445	0.234412	0.006445	-1.7974
0.006465	0.191899	0.006465	-1.86614
0.006484	0.151363	0.006484	-1.90615
0.006504	0.110826	0.006504	-1.95034
0.006523	0.0715599	0.006523	-1.97828
0.006543	0.0273537	0.006543	-1.96834
0.006562	-0.0105011	0.006562	-1.95759
0.006582	-0.0407906	0.006582	-1.9232
0.006602	-0.0747498	0.006602	-1.87175
0.006621	-0.107439	0.006621	-1.81655
0.006641	-0.13499	0.006641	-1.73093
0.00666	-0.162146	0.00666	-1.60929
0.00668	-0.184277	0.00668	-1.47225
0.006699	-0.196162	0.006699	-1.2942
0.006719	-0.211603	0.006719	-1.09275
0.006738	-0.217841	0.006738	-0.882303
0.006758	-0.220241	0.006758	-0.608685
0.006777	-0.21945	0.006777	-0.336777
0.006797	-0.20974	0.006797	0.0126452
0.006816	-0.19938	0.006816	0.359166
0.006836	-0.175329	0.006836	0.718081
0.006855	-0.150318	0.006855	1.09837
0.006875	-0.123501	0.006875	1.45262
0.006895	-0.0907837	0.006895	1.88132
0.006914	-0.0559494	0.006914	2.27949
0.006934	-0.020607	0.006934	2.75209
0.006953	0.0210022	0.006953	3.19037
0.006973	0.0681725	0.006973	3.67053
0.006992	0.11777	0.006992	4.15037
0.007012	0.168893	0.007012	4.64083
0.007031	0.22058	0.007031	5.1366
0.007051	0.273763	0.007051	5.6142
0.00707	0.331942	0.00707	6.0835
0.00709	0.385012	0.00709	6.53481
0.007109	0.439861	0.007109	6.97553
0.007129	0.493382	0.007129	7.39631
0.007148	0.543121	0.007148	7.78964
0.007168	0.591308	0.007168	8.17598
0.007187	0.635091	0.007187	8.51703
0.007207	0.681979	0.007207	8.82809
0.007227	0.722346	0.007227	9.11969
0.007246	0.756333	0.007246	9.39121
0.007266	0.793256	0.007266	9.59289
0.007285	0.819142	0.007285	9.72183
0.007305	0.848557	0.007305	9.79017
0.007324	0.867159	0.007324	9.97919
0.007344	0.883955	0.007344	9.98081
0.007363	0.88867	0.007363	9.97764
0.007383	0.895811	0.007383	9.97202
0.007402	0.895162	0.007402	9.9245
0.007422	0.890137	0.007422	9.93142
0.007441	0.880455	0.007441	9.83712
0.007461	0.869107	0.007461	9.73341
0.00748	0.854823	0.00748	9.58007
0.0075	0.835458	0.0075	9.32446
0.00752	0.816093	0.00752	9.18871
0.007539	0.790913	0.007539	8.79782
0.007559	0.757434	0.007559	8.41934
0.007578	0.718732	0.007578	8.13115
0.007598	0.685168	0.007598	7.6557
0.007617	0.642091	0.007617	7.30816
0.007637	0.590461	0.007637	6.81396
0.007656	0.543404	0.007656	6.40688
0.007676	0.498096	0.007676	5.7722
0.007695	0.440538	0.007695	5.31892
0.007715	0.383911	0.007715	4.5933
0.007734	0.322034	0.007734	4.01088
0.007754	0.264221	0.007754	3.19856
0.007773	0.188399	0.007773	2.88242
0.007793	0.129062	0.007793	1.87086
0.007812	0.0544533	0.007812	1.44527
0.007832	-0.036274	0.007832	0.668582
0.007852	-0.0911789	0.007852	0.320182
0.007871	-0.151617	0.007871	-0.441674
0.007891	-0.211716	0.007891	-1.53552
0.00791	-0.32161	0.00791	-2.12629
0.00793	-0.410474	0.00793	-3.17465
0.007949	-0.503714	0.007949	-3.38871
0.007969	-0.566382	0.007969	-4.09788
0.007988	-0.625803	0.007988	-4.31313
0.008008	-0.639918	0.008008	-5.15465
0.008027	-0.678902	0.008027	-5.9411
0.008047	-0.751619	0.008047	-6.7945
0.008066	-0.833369	0.008066	-7.42535
0.008086	-0.929545	0.008086	-7.88917
0.008105	-1.05429	0.008105	-8.01827
0.008125	-1.17773	0.008125	-8.15536
0.008145	-1.29403	0.008145	-8.15643
0.008164	-1.38327	0.008164	-8.20553
0.008184	-1.44641	0.008184	-8.21276
0.008203	-1.50744	0.008203	-8.23338
0.008223	-1.54998	0.008223	-8.2485
0.008242	-1.58869	0.008242	-8.2603
0.008262	-1.61835	0.008262	-8.27117
0.008281	-1.63399	0.008281	-8.28855
0.008301	-1.65776	0.008301	-8.29178
0.00832	-1.6743	0.00832	-8.30983
0.00834	-1.68678	0.00834	-8.30655
0.008359	-1.68252	0.008359	-8.32411
0.008379	-1.69373	0.008379	-8.32421
0.008398	-1.70637	0.008398	-8.33169
0.008418	-1.71255	0.008418	-8.32915
0.008437	-1.69548	0.008437	-8.33681
0.008457	-1.69878	0.008457	-8.33142
0.008477	-1.69773	0.008477	-8.33507
0.008496	-1.68139	0.008496	-8.32977
0.008516	-1.66524	0.008516	-8.33471
0.008535	-1.65847	0.008535	-8.3266
0.008555	-1.65564	0.008555	-8.32801
0.008574	-1.63809	0.008574	-8.31397
0.008594	-1.61562	0.008594	-8.3126
0.008613	-1.58798	0.008613	-8.28766
0.008633	-1.54471	0.008633	-8.2929
0.008652	-1.48286	0.008652	-8.26574
0.008672	-1.44489	0.008672	-8.26634
0.008691	-1.42448	0.008691	-8.21837
0.008711	-1.38002	0.008711	-8.20211
0.00873	-1.31374	0.00873	-8.1182
0.00875	-1.22993	0.00875	-8.11834
0.00877	-1.14863	0.00877	-7.94952
0.008789	-1.06487	0.008789	-7.92029
0.008809	-0.979199	0.008809	-7.09425
0.008828	-0.90891	0.008828	-7.28032
0.008848	-0.844463	0.008848	-7.19123
0.008867	-0.76531	0.008867	-6.76775
0.008887	-0.671393	0.008887	-5.63764
0.008906	-0.585126	0.008906	-4.40374
0.008926	-0.4896	0.008926	-4.53142
0.008945	-0.365421	0.008945	-3.70991
0.008965	-0.244997	0.008965	-2.98376
0.008984	-0.165985	0.008984	-3.06313
0.009004	-0.110233	0.009004	-2.46501
0.009023	-0.0535782	0.009023	-1.97167
0.009043	-0.00993652	0.009043	-1.03156
0.009062	0.0494003	0.009062	-0.0132492
0.009082	0.151504	0.009082	0.437063
0.009102	0.280481	0.009102	1.52143
0.009121	0.406692	0.009121	1.94628
0.009141	0.506734	0.009141	2.80468
0.00916	0.609657	0.00916	3.68847
0.00918	0.717744	0.00918	4.15316
0.009199	0.798027	0.009199	4.7754
0.009219	0.878902	0.009219	5.45208
0.009238	0.971239	0.009238	6.15671
0.009258	1.03958	0.009258	6.72689
0.009277	1.08517	0.009277	6.95302
0.009297	1.10623	0.009297	7.41396
0.009316	1.12701	0.009316	7.67096
0.009336	1.15667	0.009336	8.19397
0.009355	1.19379	0.009355	8.36968
0.009375	1.22614	0.009375	8.63471
0.009395	1.2448	0.009395	8.97569
0.009414	1.27854	0.009414	9.14211
0.009434	1.32144	0.009434	9.17494
0.009453	1.32861	0.009453	9.04249
0.009473	1.32788	0.009473	9.12186
0.009492	1.35718	0.009492	9.16569
0.009512	1.38002	0.009512	9.32765
0.009531	1.39179	0.009531	9.3583
0.009551	1.41511	0.009551	9.21097
0.00957	1.43817	0.00957	8.67892
0.00959	1.38956	0.00959	8.80838
0.009609	1.349	0.009609	8.16011
0.009629	1.34335	0.009629	8.45856
0.009648	1.31769	0.009648	8.2283
0.009668	1.28994	0.009668	8.66114
0.009687	1.30956	0.009687	8.07326
0.009707	1.34185	0.009707	7.236
0.009727	1.26518	0.009727	7.14717
0.009746	1.20046	0.009746	6.57084
0.009766	1.1696	0.009766	6.8722
0.009785	1.17172	0.009785	7.02672
0.009805	1.17824	0.009805	7.07521
0.009824	1.23317	0.009824	6.38109
0.009844	1.2454	0.009844	5.69107
0.009863	1.20746	0.009863	4.90012
0.009883	1.15984	0.009883	4.20185
0.009902	1.09053	0.009902	3.30932
0.009922	0.976348	0.009922	2.71922
0.009941	0.84548	0.009941	1.88712
0.009961	0.744138	0.009961	1.76251
0.00998	0.674611	0.00998	1.76498
0.01	0.638789	0.01	1.62737
0.01002	0.618097	0.01002	1.75373
0.010039	0.618492	0.010039	1.49971
0.010059	0.614117	0.010059	1.39645
0.010078	0.60881	0.010078	1.04589
0.010098	0.602571	0.010098	0.478187
0.010117	0.570616	0.010117	0.067965
0.010137	0.516276	0.010137	-0.424127
0.010156	0.483672	0.010156	-0.514264
0.010176	0.470771	0.010176	-1.23551
0.010195	0.4166	0.010195	-1.73684
0.010215	0.358985	0.010215	-2.2384
0.010234	0.325054	0.010234	-2.37134
0.010254	0.305943	0.010254	-3.00076
0.010273	0.259902	0.010273	-3.26644
0.010293	0.211236	0.010293	-3.56858
0.010312	0.189415	0.010312	-4.04538
0.010332	0.163642	0.010332	-4.48433
0.010352	0.101765	0.010352	-4.89502
0.010371	0.0295273	0.010371	-5.19529
0.010391	-0.0185463	0.010391	-5.31167
0.01041	-0.0564857	0.01041	-5.14929
0.01043	-0.0766975	0.01043	-5.1783
0.010449	-0.0795486	0.010449	-5.5343
0.010469	-0.0960625	0.010469	-5.98673
0.010488	-0.160339	0.010488	-6.16079
0.010508	-0.241864	0.010508	-6.33371
0.010527	-0.301822	0.010527	-6.15292
0.010547	-0.331688	0.010547	-6.08914
0.010566	-0.347073	0.010566	-6.26138
0.010586	-0.370418	0.010586	-6.18345
0.010605	-0.386621	0.010605	-6.42162
0.010625	-0.397743	0.010625	-6.31247
0.010645	-0.421822	0.010645	-6.48988
0.010664	-0.477292	0.010664	-6.34948
0.010684	-0.501371	0.010684	-6.34989
0.010703	-0.506989	0.010703	-6.17525
0.010723	-0.524349	0.010723	-6.15379
0.010742	-0.542783	0.010742	-6.18048
0.010762	-0.552917	0.010762	-6.16963
0.010781	-0.566721	0.010781	-6.07185
0.010801	-0.587723	0.010801	-6.19861
0.01082	-0.610249	0.01082	-6.3689
0.01084	-0.658012	0.01084	-6.30464
0.010859	-0.718902	0.010859	-6.0465
0.010879	-0.743687	0.010879	-5.80225
0.010898	-0.738888	0.010898	-5.37613
0.010918	-0.725197	0.010918	-4.82845
0.010937	-0.683531	0.010937	-4.54502
0.010957	-0.630602	0.010957	-4.26681
0.010977	-0.603757	0.010977	-3.98916
0.010996	-0.574229	0.010996	-3.87072
0.011016	-0.557123	0.011016	-3.54587
0.011035	-0.558591	0.011035	-3.33354
0.011055	-0.566636	0.011055	-2.88948
0.011074	-0.566523	0.011074	-2.67861
0.011094	-0.567878	0.011094	-2.2853
0.011113	-0.584448	0.011113	-1.84809
0.011133	-0.589953	0.011133	-1.30679
0.011152	-0.584448	0.011152	-0.668501
0.011172	-0.564942	0.011172	-0.0211446
0.011191	-0.533975	0.011191	0.424834
0.011211	-0.498407	0.011211	0.811335
0.01123	-0.47238	0.01123	1.1464
0.01125	-0.46027	0.01125	1.37511
0.01127	-0.455104	0.01127	1.86088
0.011289	-0.42871	0.011289	2.33984
0.011309	-0.393763	0.011309	2.97345
0.011328	-0.357263	0.011328	3.58041
0.011348	-0.291631	0.011348	4.04402
0.011367	-0.229754	0.011367	4.31996
0.011387	-0.187241	0.011387	4.65661
0.011406	-0.166098	0.011406	5.26642
0.011426	-0.135159	0.011426	5.66105
0.011445	-0.102216	0.011445	6.18952
0.011465	-0.0807343	0.011465	6.62155
0.011484	-0.0496544	0.011484	7.22516
0.011504	0.00152435	0.011504	7.53708
0.011523	0.0408752	0.011523	8.00034
0.011543	0.0712212	0.011543	8.3743
0.011562	0.102188	0.011562	8.58066
0.011582	0.126098	0.011582	8.84969
0.011602	0.142612	0.011602	8.97302
0.011621	0.15746	0.011621	9.13897
0.011641	0.177954	0.011641	9.30432
0.01166	0.201243	0.01166	9.54161
0.01168	0.231165	0.01168	9.63612
0.011699	0.256063	0.011699	9.61756
0.011719	0.269218	0.011719	9.50778
0.011738	0.270319	0.011738	9.33513
0.011758	0.259479	0.011758	9.25946
0.011777	0.248244	0.011777	9.36261
0.011797	0.246973	0.011797	9.20088
0.011816	0.250135	0.011816	9.03924
0.011836	0.242005	0.011836	9.22725
0.011855	0.244179	0.011855	9.00341
0.011875	0.236388	0.011875	8.71051
0.011895	0.223995	0.011895	8.42292
0.011914	0.199775	0.011914	8.02016
0.011934	0.170784	0.011934	7.70677
0.011953	0.118166	0.011953	7.22119
0.011973	0.0539452	0.011973	6.78001
0.011992	-0.00604095	0.011992	6.10721
0.012012	-0.0729431	0.012012	5.80718
0.012031	-0.134115	0.012031	5.57836
0.012051	-0.179394	0.012051	5.38452
0.01207	-0.205195	0.01207	5.209
0.01209	-0.215555	0.01209	5.08376
0.012109	-0.217107	0.012109	4.73434
0.012129	-0.216515	0.012129	4.26025
0.012148	-0.229415	0.012148	3.71354
0.012168	-0.256966	0.012168	3.33165
0.012187	-0.297418	0.012187	3.08037
0.012207	-0.315626	0.012207	2.86814
0.012227	-0.333607	0.012227	2.57549
0.012246	-0.342697	0.012246	2.18832
0.012266	-0.337503	0.012266	1.79122
0.012285	-0.338265	0.012285	1.39871
0.012305	-0.359634	0.012305	0.984449
0.012324	-0.382838	0.012324	0.526475
0.012344	-0.402373	0.012344	0.0898086
0.012363	-0.423573	0.012363	-0.434444
0.012383	-0.440651	0.012383	-0.824051
0.012402	-0.453156	0.012402	-1.1376
0.012422	-0.458012	0.012422	-1.60494
0.012441	-0.461597	0.012441	-1.90395
0.012461	-0.480708	0.012461	-2.23735
0.01248	-0.492027	0.01248	-2.60358
0.0125	-0.50106	0.0125	-3.00184
0.01252	-0.529572	0.01252	-3.32587
0.012539	-0.565507	0.012539	-3.54835
0.012559	-0.594978	0.012559	-3.69072
0.012578	-0.613496	0.012578	-3.75221
0.012598	-0.626086	0.012598	-3.87584
0.012617	-0.628626	0.012617	-4.11866
0.012637	-0.629614	0.012637	-4.23409
0.012656	-0.637264	0.012656	-4.32119
0.012676	-0.636135	0.012676	-4.36825
