Frequency - Plot 0	Amplitude - Plot 0
6347	5.31E-10
6347	8.88E-10
6348	8.58E-10
6348	7.44E-10
6349	4.78E-10
6349	8.99E-10
6350	1.10E-09
6350	9.11E-10
6351	1.08E-09
6351	1.85E-09
6352	9.05E-10
6352	1.04E-09
6353	1.06E-09
6353	4.98E-10
6354	5.40E-10
6354	9.23E-10
6355	1.33E-09
6355	1.07E-09
6356	9.37E-10
6356	3.80E-10
6357	7.49E-11
6358	1.37E-09
6358	1.08E-09
6359	7.38E-10
6359	1.04E-09
6360	8.12E-10
6360	9.58E-10
6361	8.56E-10
6361	4.75E-10
6362	3.64E-10
6362	4.88E-10
6363	1.74E-10
6363	1.61E-10
6364	8.64E-11
6364	8.21E-11
6365	2.97E-10
6365	1.53E-10
6366	5.78E-11
6366	1.50E-10
6367	1.87E-10
6367	5.87E-10
6368	8.74E-10
6368	3.72E-10
6369	5.41E-10
6369	2.86E-10
6370	3.98E-10
6370	6.10E-10
6371	3.80E-10
6371	2.65E-10
6372	6.48E-10
6372	2.50E-10
6373	6.73E-11
6373	2.14E-10
6374	9.29E-11
6374	1.30E-10
6375	1.64E-10
6375	1.01E-10
6376	1.26E-10
6376	2.10E-10
6377	3.97E-10
6377	7.75E-11
6378	3.57E-10
6378	5.96E-10
6379	5.82E-10
6380	2.40E-10
6380	7.07E-10
6381	2.75E-10
6381	6.73E-10
6382	6.52E-10
6382	3.41E-10
6383	9.45E-11
6383	1.09E-09
6384	9.36E-10
6384	1.52E-10
6385	1.97E-10
6385	2.90E-10
6386	2.03E-10
6386	1.54E-10
6387	2.43E-10
6387	5.32E-10
6388	3.21E-10
6388	4.35E-11
6389	3.99E-10
6389	5.00E-10
6390	2.16E-10
6390	4.29E-10
6391	7.88E-10
6391	4.40E-10
6392	4.56E-10
6392	3.33E-10
6393	3.02E-10
6393	1.86E-10
6394	2.21E-10
6394	1.81E-10
6395	6.52E-10
6395	3.97E-11
6396	2.20E-10
6396	4.00E-10
6397	6.27E-10
6397	1.44E-10
6398	7.38E-10
6398	1.77E-10
6399	3.19E-10
6399	5.75E-10
6400	7.00E-10
6401	1.48E-10
6401	5.53E-10
6402	2.78E-10
6402	2.99E-10
6403	1.72E-10
6403	3.73E-10
6404	2.92E-10
6404	8.17E-10
6405	1.10E-09
6405	9.64E-10
6406	2.19E-09
6406	1.88E-09
6407	1.44E-09
6407	1.48E-09
6408	2.35E-09
6408	2.59E-09
6409	1.85E-09
6409	1.63E-09
6410	1.22E-09
6410	1.61E-09
6411	1.03E-09
6411	8.99E-10
6412	8.63E-10
6412	7.07E-10
6413	1.31E-09
6413	1.15E-09
6414	2.01E-09
6414	1.50E-09
6415	9.00E-10
6415	1.52E-09
6416	6.18E-10
6416	1.53E-09
6417	1.77E-09
6417	2.80E-09
6418	2.32E-09
6418	4.61E-10
6419	1.45E-09
6419	1.58E-09
6420	2.29E-09
6420	2.90E-09
6421	1.85E-09
6422	1.80E-09
6422	2.65E-09
6423	5.16E-09
6423	2.02E-09
6424	4.33E-09
6424	2.73E-09
6425	2.53E-09
6425	2.21E-09
6426	4.12E-09
6426	1.17E-09
6427	3.66E-09
6427	3.19E-09
6428	3.26E-09
6428	2.15E-09
6429	2.00E-09
6429	3.15E-09
6430	2.74E-09
6430	1.86E-09
6431	3.01E-09
6431	3.60E-09
6432	2.25E-09
6432	2.86E-09
6433	1.77E-09
6433	2.49E-09
6434	3.03E-09
6434	2.90E-09
6435	1.78E-09
6435	1.34E-09
6436	1.78E-09
6436	1.40E-09
6437	3.24E-09
6437	1.09E-09
6438	1.53E-09
6438	2.31E-09
6439	1.06E-09
6439	4.69E-10
6440	2.11E-09
6440	1.49E-09
6441	6.53E-10
6441	1.83E-09
6442	1.00E-09
6442	9.15E-10
6443	1.30E-09
6444	5.82E-10
6444	9.73E-10
6445	5.59E-10
6445	4.46E-10
6446	6.32E-10
6446	1.11E-09
6447	6.35E-10
6447	2.45E-10
6448	4.44E-10
6448	5.94E-10
6449	6.20E-10
6449	6.81E-10
6450	2.57E-10
6450	7.52E-10
6451	6.18E-10
6451	3.13E-10
6452	1.30E-09
6452	1.61E-09
6453	5.64E-10
6453	1.28E-09
6454	1.79E-09
6454	3.30E-10
6455	1.16E-09
6455	1.83E-09
6456	1.61E-09
6456	6.69E-10
6457	1.38E-09
6457	7.07E-10
6458	3.08E-10
6458	1.29E-09
6459	3.29E-09
6459	6.29E-10
6460	1.15E-09
6460	3.03E-09
6461	1.77E-09
6461	1.63E-09
6462	1.81E-09
6462	6.23E-10
6463	1.87E-09
6463	3.46E-09
6464	2.88E-09
6465	2.12E-09
6465	1.39E-09
6466	2.06E-09
6466	1.00E-09
6467	3.05E-09
6467	2.80E-09
6468	1.39E-09
6468	1.24E-09
6469	4.09E-10
6469	1.93E-09
6470	1.84E-09
6470	1.32E-09
6471	4.95E-10
6471	6.71E-10
6472	7.19E-10
6472	2.59E-09
6473	2.28E-09
6473	1.25E-09
6474	2.90E-09
6474	1.87E-09
6475	1.89E-10
6475	1.00E-09
6476	1.73E-09
6476	1.76E-09
6477	2.49E-09
6477	2.07E-09
6478	2.51E-09
6478	1.45E-09
6479	1.79E-09
6479	3.64E-09
6480	2.19E-09
6480	4.10E-09
6481	5.65E-09
6481	3.47E-09
6482	7.30E-09
6482	2.98E-09
6483	1.83E-09
6483	2.57E-09
6484	1.31E-09
6484	1.09E-09
6485	3.42E-09
6486	1.93E-09
6486	2.04E-09
6487	1.17E-09
6487	1.38E-09
6488	2.65E-09
6488	4.06E-09
6489	2.92E-09
6489	1.86E-09
6490	6.96E-09
6490	4.88E-09
6491	3.86E-09
6491	6.50E-09
6492	7.36E-09
6492	5.73E-09
6493	9.77E-09
6493	7.16E-09
6494	5.64E-09
6494	7.44E-09
6495	9.57E-09
6495	8.46E-09
6496	6.76E-09
6496	8.14E-09
6497	3.07E-09
6497	8.16E-09
6498	7.29E-09
6498	1.37E-08
6499	1.25E-08
6499	8.63E-08
6500	2.34E-06
6500	2.63E-07
6501	9.01E-08
6501	3.35E-08
6502	1.54E-08
6502	1.02E-08
6503	5.39E-09
6503	3.33E-09
6504	1.49E-09
6504	2.71E-09
6505	1.81E-09
6505	9.31E-10
6506	1.33E-09
6506	2.51E-09
6507	2.57E-09
6508	1.59E-09
6508	1.12E-09
6509	1.56E-09
6509	1.82E-09
6510	1.43E-09
6510	1.39E-09
6511	1.54E-09
6511	1.17E-09
6512	1.13E-09
6512	8.12E-10
6513	9.30E-10
6513	1.10E-09
6514	1.41E-09
6514	3.58E-09
6515	1.57E-09
6515	4.96E-10
6516	1.24E-10
6516	6.83E-10
6517	7.92E-10
6517	2.23E-09
6518	1.84E-09
6518	2.74E-09
6519	3.00E-09
6519	1.22E-09
6520	2.61E-09
6520	3.79E-09
6521	2.50E-09
6521	5.14E-09
6522	4.42E-09
6522	4.62E-09
6523	4.64E-09
6523	5.28E-09
6524	5.37E-09
6524	7.85E-09
6525	6.83E-09
6525	4.58E-09
6526	6.00E-09
6526	7.22E-09
6527	8.92E-09
6527	9.44E-09
6528	7.85E-09
6529	8.06E-09
6529	7.40E-09
6530	1.05E-08
6530	1.14E-08
6531	1.03E-08
6531	1.10E-08
6532	8.99E-09
6532	1.09E-08
6533	1.18E-08
6533	1.27E-08
6534	1.05E-08
6534	1.23E-08
6535	1.15E-08
6535	1.28E-08
6536	1.20E-08
6536	1.03E-08
6537	1.03E-08
6537	1.05E-08
6538	1.19E-08
6538	9.92E-09
6539	9.33E-09
6539	8.64E-09
6540	1.17E-08
6540	6.76E-09
6541	9.87E-09
6541	7.97E-09
6542	8.57E-09
6542	8.85E-09
6543	8.88E-09
6543	8.23E-09
6544	5.80E-09
6544	6.56E-09
6545	5.48E-09
6545	6.44E-09
6546	5.01E-09
6546	5.89E-09
6547	4.29E-09
6547	3.55E-09
6548	3.64E-09
6548	5.80E-09
6549	4.09E-09
6550	3.49E-09
6550	2.49E-09
6551	2.97E-09
6551	2.68E-09
6552	2.10E-09
6552	1.90E-09
6553	9.01E-10
6553	1.31E-09
6554	1.63E-09
6554	1.24E-09
6555	7.24E-10
6555	4.47E-10
6556	3.92E-10
6556	1.02E-10
6557	5.36E-11
6557	1.66E-10
6558	3.68E-10
6558	5.16E-10
6559	8.94E-10
6559	8.30E-10
6560	7.22E-10
6560	7.86E-10
6561	1.64E-09
6561	1.54E-09
6562	7.27E-10
6562	1.17E-09
6563	1.75E-09
6563	1.45E-09
6564	1.22E-09
6564	9.76E-10
6565	2.63E-09
6565	1.25E-09
6566	2.26E-10
6566	2.17E-09
6567	2.03E-09
6567	2.14E-09
6568	1.64E-09
6568	2.14E-09
6569	1.80E-09
6569	5.57E-10
6570	1.84E-09
6570	7.70E-10
6571	1.66E-09
6572	1.22E-09
6572	7.21E-10
6573	1.39E-09
6573	2.19E-09
6574	2.25E-09
6574	1.02E-09
6575	1.53E-09
6575	1.05E-09
6576	8.45E-10
6576	1.24E-09
6577	1.62E-09
6577	1.63E-09
6578	2.61E-09
6578	8.26E-10
6579	1.30E-09
6579	1.49E-09
6580	1.40E-09
6580	5.21E-10
6581	1.41E-09
6581	1.07E-09
6582	1.14E-09
6582	5.45E-10
6583	9.45E-10
6583	1.32E-09
6584	9.32E-10
6584	1.15E-09
6585	8.33E-10
6585	6.97E-10
6586	8.56E-10
6586	6.06E-10
6587	6.50E-10
6587	1.08E-09
6588	1.28E-09
6588	9.53E-10
6589	1.01E-09
6589	1.71E-09
6590	1.46E-09
6590	2.27E-09
6591	2.44E-09
6591	1.99E-09
6592	1.11E-09
6593	1.57E-09
6593	1.45E-09
6594	8.28E-10
6594	3.55E-10
6595	7.26E-10
6595	8.39E-10
6596	5.17E-10
6596	8.07E-10
6597	8.91E-10
6597	1.09E-09
6598	7.42E-10
6598	8.38E-10
6599	4.55E-10
6599	2.45E-09
6600	1.00E-09
6600	1.07E-09
6601	1.18E-09
6601	7.85E-10
6602	6.94E-10
6602	1.58E-09
6603	1.35E-09
6603	1.65E-09
6604	1.68E-09
6604	8.83E-10
6605	1.31E-09
6605	1.26E-09
6606	1.37E-09
6606	1.40E-09
6607	1.32E-09
6607	7.68E-10
6608	4.96E-10
6608	5.61E-10
6609	5.55E-10
6609	3.66E-10
6610	1.56E-10
6610	1.17E-10
6611	2.47E-10
6611	4.87E-10
6612	3.79E-10
6612	9.66E-10
6613	9.05E-10
6614	9.05E-10
6614	1.32E-09
6615	1.17E-09
6615	1.59E-09
6616	1.43E-09
6616	1.45E-09
6617	1.29E-09
6617	1.92E-09
6618	1.91E-09
6618	1.89E-09
6619	1.73E-09
6619	1.76E-09
6620	1.76E-09
6620	1.90E-09
6621	1.78E-09
6621	2.17E-09
6622	2.21E-09
6622	2.99E-09
6623	2.29E-09
6623	3.09E-09
6624	3.34E-09
6624	3.37E-09
6625	3.58E-09
6625	2.77E-09
6626	4.01E-09
6626	2.78E-09
6627	2.97E-09
6627	2.46E-09
6628	3.44E-09
6628	3.30E-09
6629	3.51E-09
6629	2.40E-09
6630	2.48E-09
6630	2.35E-09
6631	2.22E-09
6631	1.89E-09
6632	1.73E-09
6632	2.77E-09
6633	2.85E-09
6633	3.75E-09
6634	3.93E-09
6634	4.56E-09
6635	7.06E-09
6636	4.87E-09
6636	6.51E-09
6637	5.88E-09
6637	6.51E-09
6638	7.57E-09
6638	9.13E-09
6639	7.91E-09
6639	7.97E-09
6640	7.08E-09
6640	4.21E-09
6641	4.38E-09
6641	5.18E-09
6642	5.08E-09
6642	5.98E-09
6643	4.87E-09
6643	3.44E-09
6644	4.00E-09
6644	5.79E-09
6645	3.60E-09
6645	3.25E-09
6646	3.14E-09
6646	4.74E-09
6647	4.73E-09
6647	6.39E-09
6648	5.95E-09
6648	3.89E-09
6649	5.31E-09
6649	5.97E-09
6650	4.65E-09
6650	4.85E-09
6651	5.44E-09
6651	5.16E-09
6652	6.30E-09
6652	5.97E-09
6653	5.29E-09
6653	5.39E-09
6654	6.05E-09
6654	4.52E-09
6655	4.64E-09
6655	5.18E-09
6656	4.43E-09
6657	5.69E-09
6657	5.18E-09
6658	6.09E-09
6658	6.43E-09
6659	8.34E-09
6659	6.39E-09
6660	7.90E-09
6660	7.17E-09
6661	7.84E-09
6661	1.03E-08
6662	9.08E-09
6662	9.33E-09
6663	8.99E-09
6663	8.03E-09
6664	8.92E-09
6664	9.49E-09
6665	8.79E-09
6665	8.29E-09
6666	8.58E-09
6666	1.04E-08
6667	9.99E-09
6667	8.95E-09
6668	9.74E-09
6668	8.82E-09
6669	8.97E-09
6669	8.80E-09
6670	9.50E-09
6670	9.04E-09
6671	9.06E-09
6671	7.85E-09
6672	8.40E-09
6672	8.88E-09
6673	6.94E-09
6673	8.40E-09
6674	8.06E-09
6674	7.89E-09
6675	8.13E-09
6675	8.53E-09
6676	7.74E-09
6676	6.76E-09
6677	6.61E-09
6678	7.97E-09
6678	6.69E-09
6679	8.23E-09
6679	7.52E-09
6680	7.65E-09
6680	6.97E-09
6681	6.89E-09
6681	6.25E-09
6682	4.99E-09
6682	5.26E-09
6683	5.42E-09
6683	6.06E-09
6684	5.46E-09
6684	4.82E-09
6685	4.82E-09
6685	5.25E-09
6686	3.52E-09
6686	3.28E-09
6687	5.16E-09
6687	5.05E-09
6688	4.27E-09
6688	4.72E-09
6689	4.19E-09
6689	4.26E-09
6690	3.94E-09
6690	4.05E-09
6691	3.54E-09
6691	4.58E-09
6692	2.75E-09
6692	3.45E-09
6693	2.54E-09
6693	3.51E-09
6694	3.98E-09
6694	3.01E-09
6695	3.50E-09
6695	3.84E-09
6696	3.15E-09
6696	3.07E-09
6697	2.84E-09
6697	3.48E-09
6698	3.18E-09
6698	3.62E-09
6699	3.41E-09
6700	2.67E-09
6700	3.78E-09
6701	3.59E-09
6701	2.66E-09
6702	2.27E-09
6702	2.01E-09
6703	2.41E-09
6703	2.48E-09
6704	2.88E-09
6704	1.91E-09
6705	2.70E-09
6705	2.97E-09
6706	2.37E-09
6706	1.56E-09
6707	2.04E-09
6707	2.18E-09
6708	2.93E-09
6708	2.28E-09
6709	3.29E-09
6709	2.07E-09
6710	4.43E-09
6710	2.92E-09
6711	2.76E-09
6711	2.69E-09
6712	4.14E-09
6712	2.60E-09
6713	4.81E-09
6713	4.80E-09
6714	3.68E-09
6714	3.23E-09
6715	3.61E-09
6715	3.81E-09
6716	2.73E-09
6716	3.35E-09
6717	2.59E-09
6717	3.14E-09
6718	2.80E-09
6718	1.47E-09
6719	2.83E-09
6719	2.80E-09
6720	1.96E-09
6721	1.51E-09
6721	1.77E-09
6722	1.85E-09
6722	1.21E-09
6723	1.52E-09
6723	1.75E-09
6724	1.39E-09
6724	1.11E-09
6725	1.49E-09
6725	6.21E-10
6726	8.10E-10
6726	1.25E-09
6727	1.20E-09
6727	1.21E-09
6728	9.52E-10
6728	1.25E-09
6729	1.00E-09
6729	7.67E-10
6730	1.62E-09
6730	1.60E-09
6731	1.35E-09
6731	1.70E-09
6732	1.61E-09
6732	1.98E-09
6733	2.25E-09
6733	2.00E-09
6734	2.20E-09
6734	2.81E-09
6735	3.16E-09
6735	4.22E-09
6736	3.22E-09
6736	2.51E-09
6737	1.55E-09
6737	3.35E-09
6738	3.51E-09
6738	3.17E-09
6739	2.44E-09
6739	3.12E-09
6740	3.05E-09
6740	3.96E-09
6741	1.62E-09
6742	3.40E-09
6742	2.17E-09
6743	3.22E-09
6743	3.30E-09
6744	2.94E-09
6744	2.80E-09
6745	3.68E-09
6745	2.35E-09
6746	2.89E-09
6746	2.48E-09
6747	1.69E-09
6747	2.09E-09
6748	3.79E-09
6748	2.95E-09
6749	2.69E-09
6749	2.68E-09
6750	3.59E-09
6750	2.62E-09
6751	3.06E-09
6751	3.70E-09
6752	3.05E-09
6752	4.39E-09
6753	4.84E-09
6753	3.81E-09
6754	3.26E-09
6754	4.41E-09
6755	2.84E-09
6755	5.36E-09
6756	3.65E-09
6756	1.75E-09
6757	5.00E-09
6757	4.18E-09
6758	2.97E-09
6758	4.81E-09
6759	5.09E-09
6759	5.62E-09
6760	3.73E-09
6760	3.66E-09
6761	3.04E-09
6761	4.11E-09
6762	3.95E-09
6762	3.69E-09
6763	4.50E-09
6764	2.53E-09
6764	3.70E-09
6765	4.73E-09
6765	3.19E-09
6766	3.26E-09
6766	3.48E-09
6767	5.77E-09
6767	2.87E-09
6768	5.07E-09
6768	3.69E-09
6769	4.22E-09
6769	3.76E-09
6770	4.62E-09
6770	5.43E-09
6771	4.28E-09
6771	4.94E-09
6772	3.98E-09
6772	3.19E-09
6773	4.88E-09
6773	4.38E-09
6774	3.73E-09
6774	5.71E-09
6775	4.24E-09
6775	3.84E-09
6776	5.46E-09
6776	5.30E-09
6777	3.91E-09
6777	2.98E-09
6778	4.08E-09
6778	4.34E-09
6779	4.12E-09
6779	2.91E-09
6780	3.96E-09
6780	3.52E-09
6781	4.27E-09
6781	4.66E-09
6782	2.71E-09
6782	5.09E-09
6783	3.59E-09
6783	4.99E-09
6784	3.51E-09
6785	4.03E-09
6785	4.23E-09
6786	3.83E-09
6786	3.41E-09
6787	3.60E-09
6787	3.95E-09
6788	3.47E-09
6788	3.69E-09
6789	4.08E-09
6789	4.03E-09
6790	3.75E-09
6790	3.65E-09
6791	4.05E-09
6791	4.34E-09
6792	3.55E-09
6792	3.75E-09
6793	2.74E-09
6793	3.25E-09
6794	4.08E-09
6794	4.38E-09
6795	4.76E-09
6795	3.91E-09
6796	3.43E-09
6796	4.62E-09
6797	4.22E-09
6797	5.09E-09
6798	5.24E-09
6798	5.15E-09
6799	4.75E-09
6799	7.19E-09
6800	5.26E-09
6800	5.72E-09
6801	5.40E-09
6801	5.64E-09
6802	5.96E-09
6802	6.20E-09
6803	7.12E-09
6803	6.42E-09
6804	6.41E-09
6804	6.32E-09
6805	5.21E-09
6806	6.28E-09
6806	6.90E-09
6807	4.99E-09
6807	6.40E-09
6808	6.32E-09
6808	5.96E-09
6809	5.39E-09
6809	4.58E-09
6810	5.99E-09
6810	4.43E-09
6811	5.38E-09
6811	4.70E-09
6812	5.31E-09
6812	4.34E-09
6813	4.66E-09
6813	4.90E-09
6814	4.82E-09
6814	3.74E-09
6815	4.53E-09
6815	3.92E-09
6816	4.22E-09
6816	3.48E-09
6817	2.78E-09
6817	2.76E-09
6818	2.27E-09
6818	2.59E-09
6819	2.00E-09
6819	2.27E-09
6820	1.91E-09
6820	1.45E-09
6821	1.48E-09
6821	2.02E-09
6822	1.05E-09
6822	1.04E-09
6823	8.44E-10
6823	1.14E-09
6824	7.01E-10
6824	1.64E-09
6825	1.38E-09
6825	1.12E-09
6826	1.55E-09
6826	1.59E-09
6827	1.20E-09
6828	1.79E-09
6828	9.95E-10
6829	8.95E-10
6829	9.40E-10
6830	9.72E-10
6830	1.71E-09
6831	9.54E-10
6831	1.03E-09
6832	8.92E-10
6832	1.22E-09
6833	6.77E-10
6833	1.91E-09
6834	1.44E-09
6834	1.03E-09
6835	1.67E-09
6835	2.36E-10
6836	2.12E-09
6836	1.60E-09
6837	1.69E-09
6837	1.06E-09
6838	9.83E-10
6838	1.41E-09
6839	1.50E-09
6839	2.03E-09
6840	2.19E-09
6840	1.65E-09
6841	1.32E-09
6841	1.96E-09
6842	3.06E-09
6842	1.68E-09
6843	1.97E-09
6843	2.67E-09
6844	3.91E-09
6844	3.99E-09
6845	3.94E-09
6845	3.47E-09
6846	5.09E-09
6846	3.87E-09
6847	3.67E-09
6847	3.93E-09
6848	5.19E-09
6849	3.59E-09
6849	4.24E-09
6850	3.82E-09
6850	5.01E-09
6851	2.21E-09
6851	3.25E-09
6852	1.36E-09
6852	4.68E-09
6853	4.19E-09
6853	3.59E-09
6854	4.02E-09
6854	3.23E-09
6855	6.11E-09
6855	4.16E-09
6856	4.59E-09
6856	3.79E-09
6857	5.75E-09
6857	5.64E-09
6858	6.85E-09
6858	6.97E-09
6859	4.52E-09
6859	5.77E-09
6860	7.03E-09
6860	6.34E-09
6861	4.89E-09
6861	5.24E-09
6862	5.34E-09
6862	4.80E-09
6863	3.84E-09
6863	3.66E-09
6864	3.45E-09
6864	2.82E-09
6865	2.41E-09
6865	3.06E-09
6866	3.11E-09
6866	3.43E-09
6867	3.07E-09
6867	2.75E-09
6868	3.07E-09
6868	4.05E-09
6869	3.93E-09
6870	3.76E-09
6870	2.20E-09
6871	1.25E-09
6871	3.16E-09
6872	3.28E-09
6872	3.39E-10
6873	3.09E-09
6873	3.34E-09
6874	3.61E-09
6874	3.25E-09
6875	4.42E-09
6875	5.06E-09
6876	4.41E-09
6876	4.04E-09
6877	3.92E-09
6877	6.06E-09
6878	5.71E-09
6878	6.08E-09
6879	4.36E-09
6879	4.52E-09
6880	4.42E-09
6880	3.85E-09
6881	3.80E-09
6881	2.66E-09
6882	3.39E-09
6882	3.21E-09
6883	3.44E-09
6883	3.18E-09
6884	4.01E-09
6884	3.29E-09
6885	3.66E-09
6885	4.02E-09
6886	3.88E-09
6886	3.58E-09
6887	4.59E-09
6887	2.94E-09
6888	4.25E-09
6888	3.36E-09
6889	2.31E-09
6889	2.39E-09
6890	1.72E-09
6890	2.50E-09
6891	1.48E-09
6892	1.71E-09
6892	2.40E-09
6893	1.95E-09
6893	1.67E-09
6894	2.17E-09
6894	1.71E-09
6895	2.58E-09
6895	2.04E-09
6896	2.17E-09
6896	1.98E-09
6897	2.70E-09
6897	1.99E-09
6898	1.47E-09
6898	2.09E-09
6899	1.79E-09
6899	2.68E-09
6900	2.80E-09
6900	2.90E-09
6901	4.29E-09
6901	6.35E-09
6902	5.17E-09
6902	4.35E-09
6903	4.62E-09
6903	3.30E-09
6904	5.33E-09
6904	5.08E-09
6905	4.27E-09
6905	3.85E-09
6906	4.10E-09
6906	4.29E-09
6907	3.76E-09
6907	3.66E-09
6908	5.74E-09
6908	5.18E-09
6909	6.85E-09
6909	4.94E-09
6910	3.15E-09
6910	4.47E-09
6911	5.26E-09
6911	3.41E-09
6912	2.71E-09
6913	3.90E-09
6913	2.80E-09
6914	3.48E-09
6914	4.03E-09
6915	3.26E-09
6915	2.97E-09
6916	2.41E-09
6916	2.39E-09
6917	2.33E-09
6917	2.22E-09
6918	1.95E-09
6918	1.43E-09
6919	2.55E-09
6919	2.52E-09
6920	6.92E-10
6920	2.42E-09
6921	1.66E-09
6921	1.46E-09
6922	1.14E-09
6922	1.40E-09
6923	8.32E-10
6923	1.32E-09
6924	1.67E-09
6924	1.12E-09
6925	1.30E-09
6925	1.03E-09
6926	6.62E-10
6926	1.08E-09
6927	9.97E-10
6927	2.24E-09
6928	6.19E-10
6928	1.51E-09
6929	1.00E-09
6929	1.17E-09
6930	2.13E-09
6930	2.16E-09
6931	1.92E-09
6931	3.09E-09
6932	1.64E-09
6932	3.32E-09
6933	2.62E-09
6934	3.41E-09
6934	2.72E-09
6935	3.83E-09
6935	4.28E-09
6936	4.93E-09
6936	3.08E-09
6937	4.08E-09
6937	4.17E-09
6938	3.96E-09
6938	2.97E-09
6939	4.37E-09
6939	3.82E-09
6940	5.92E-09
6940	5.37E-09
6941	5.07E-09
6941	3.98E-09
6942	6.17E-09
6942	4.68E-09
6943	4.36E-09
6943	6.37E-09
6944	5.68E-09
6944	3.90E-09
6945	3.03E-09
6945	3.08E-09
6946	6.49E-09
6946	4.83E-09
6947	5.60E-09
6947	3.24E-09
6948	3.41E-09
6948	3.64E-09
6949	6.31E-09
6949	5.79E-09
6950	5.52E-09
6950	5.02E-09
6951	5.95E-09
6951	4.26E-09
6952	6.74E-09
6952	7.74E-09
6953	4.96E-09
6953	4.85E-09
6954	3.83E-09
6954	5.30E-09
6955	6.48E-09
6956	4.78E-09
6956	3.96E-09
6957	3.88E-09
6957	4.42E-09
6958	4.17E-09
6958	1.74E-09
6959	3.10E-09
6959	2.97E-09
6960	3.06E-09
6960	2.34E-09
6961	1.94E-09
6961	3.11E-09
6962	2.37E-09
6962	1.05E-09
6963	1.34E-09
6963	1.27E-09
6964	5.37E-10
6964	2.09E-09
6965	1.48E-09
6965	1.96E-09
6966	1.15E-09
6966	1.24E-09
6967	1.63E-09
6967	1.51E-09
6968	1.31E-09
6968	9.62E-10
6969	1.42E-09
6969	2.32E-09
6970	2.06E-09
6970	2.47E-09
6971	1.40E-09
6971	1.83E-09
6972	1.41E-09
6972	2.14E-09
6973	3.34E-09
6973	1.51E-09
6974	1.24E-09
6974	7.73E-10
6975	6.51E-10
6975	9.38E-10
6976	1.68E-09
6977	1.82E-09
6977	1.29E-09
6978	1.36E-09
6978	2.08E-09
6979	1.03E-09
6979	1.31E-09
6980	2.41E-09
6980	1.58E-09
6981	4.31E-10
6981	1.50E-09
6982	2.25E-10
6982	2.43E-09
6983	5.26E-10
6983	9.85E-10
6984	4.95E-10
6984	7.16E-10
6985	1.15E-09
6985	1.71E-09
6986	7.85E-10
6986	6.28E-10
6987	6.40E-10
6987	7.67E-10
6988	6.61E-10
6988	5.97E-10
6989	6.61E-10
6989	1.16E-09
6990	2.92E-10
6990	4.38E-10
6991	1.11E-09
6991	7.36E-10
6992	7.59E-10
6992	1.23E-10
6993	5.45E-10
6993	7.04E-10
6994	7.30E-10
6994	1.48E-09
6995	2.73E-09
6995	4.46E-09
6996	5.39E-09
6996	6.18E-09
6997	8.34E-09
6998	8.19E-09
6998	3.94E-09
6999	1.11E-08
6999	1.67E-08
7000	2.98E-07
7000	1.06E-06
7001	7.73E-09
7001	3.08E-08
7002	5.26E-09
7002	4.19E-09
7003	6.12E-09
7003	3.62E-09
7004	3.00E-09
7004	4.52E-09
7005	8.60E-10
7005	1.53E-09
7006	1.09E-09
7006	1.72E-09
7007	1.58E-09
7007	2.34E-09
7008	5.75E-10
7008	1.19E-09
7009	1.56E-09
7009	2.14E-09
7010	7.31E-10
7010	1.91E-09
7011	2.81E-09
7011	4.72E-10
7012	1.37E-09
7012	1.97E-09
7013	2.83E-09
7013	2.04E-09
7014	2.93E-09
7014	3.79E-09
7015	1.65E-09
7015	1.24E-09
7016	2.04E-09
7016	1.47E-09
7017	2.08E-09
7017	1.79E-09
7018	2.08E-09
7018	2.13E-09
7019	1.61E-09
7020	1.35E-09
7020	2.95E-09
7021	1.27E-09
7021	1.78E-09
7022	5.60E-10
7022	2.02E-09
7023	1.35E-09
7023	4.19E-10
7024	1.08E-09
7024	8.36E-10
7025	6.80E-10
7025	8.35E-10
7026	5.40E-10
7026	3.11E-10
7027	1.39E-09
7027	1.19E-09
7028	2.49E-10
7028	6.43E-10
7029	8.84E-10
7029	1.52E-10
7030	7.74E-10
7030	2.87E-10
7031	5.91E-10
7031	9.91E-10
7032	1.11E-10
7032	1.39E-09
7033	8.21E-10
7033	5.89E-10
7034	3.14E-10
7034	4.96E-10
7035	5.48E-10
7035	2.06E-10
7036	5.31E-10
7036	1.95E-11
7037	3.37E-10
7037	8.54E-10
7038	4.66E-10
7038	4.68E-10
7039	1.48E-09
7039	2.52E-10
7040	9.68E-10
7041	1.14E-09
7041	1.13E-09
7042	1.54E-09
7042	1.51E-09
7043	6.50E-10
7043	1.07E-09
7044	1.11E-09
7044	4.46E-10
7045	9.33E-10
7045	1.40E-09
7046	1.88E-09
7046	1.55E-09
7047	6.72E-10
7047	4.79E-10
7048	9.33E-10
7048	1.87E-09
7049	2.24E-09
7049	1.51E-09
7050	1.26E-09
7050	2.95E-09
7051	1.72E-09
7051	6.43E-10
7052	1.07E-09
7052	1.81E-09
7053	1.96E-09
7053	1.25E-09
7054	2.52E-09
7054	3.94E-10
7055	1.80E-09
7055	1.03E-09
7056	5.96E-10
7056	1.18E-10
7057	2.70E-10
7057	1.06E-09
7058	5.32E-10
7058	9.26E-10
7059	1.01E-09
7059	1.09E-09
7060	2.01E-09
7060	1.57E-09
7061	1.32E-09
7062	4.26E-10
