frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.002676	-0.0833313	0.002676	-0.00586382
0.002695	-0.0671562	0.002695	-0.00594533
0.002715	-0.0459846	0.002715	-0.00605154
0.002734	-0.0256599	0.002734	-0.00608736
0.002754	-0.00708542	0.002754	-0.0060466
0.002773	0.0100777	0.002773	-0.00621209
0.002793	0.0333382	0.002793	-0.00618245
0.002812	0.0505577	0.002812	-0.00629113
0.002832	0.0726891	0.002832	-0.00641587
0.002852	0.0905296	0.002852	-0.00635906
0.002871	0.111983	0.002871	-0.00636894
0.002891	0.130699	0.002891	-0.00641587
0.00291	0.149471	0.00291	-0.00646033
0.00293	0.16909	0.00293	-0.00655789
0.002949	0.187072	0.002949	-0.00661594
0.002969	0.20607	0.002969	-0.00646156
0.002988	0.223967	0.002988	-0.00651714
0.003008	0.241808	0.003008	-0.00625408
0.003027	0.259874	0.003027	-0.00653443
0.003047	0.280312	0.003047	-0.00649367
0.003066	0.295414	0.003066	-0.00654554
0.003086	0.313622	0.003086	-0.00640846
0.003105	0.32751	0.003105	-0.00626026
0.003125	0.344843	0.003125	-0.00607995
0.003145	0.360425	0.003145	-0.00629731
0.003164	0.37883	0.003164	-0.00637264
0.003184	0.393961	0.003184	-0.00606142
0.003203	0.406042	0.003203	-0.00603672
0.003223	0.41931	0.003223	-0.0060676
0.003242	0.433396	0.003242	-0.0059478
0.003262	0.450729	0.003262	-0.00579713
0.003281	0.459649	0.003281	-0.00574402
0.003301	0.475062	0.003301	-0.00577613
0.00332	0.486353	0.00332	-0.00564893
0.00334	0.494794	0.00334	-0.00556124
0.003359	0.506198	0.003359	-0.00524508
0.003379	0.516502	0.003379	-0.00522285
0.003398	0.529826	0.003398	-0.00519815
0.003418	0.534116	0.003418	-0.00524755
0.003437	0.5449	0.003437	-0.00487581
0.003457	0.554723	0.003457	-0.00473132
0.003477	0.56068	0.003477	-0.00475355
0.003496	0.57056	0.003496	-0.00447073
0.003516	0.573241	0.003516	-0.00445344
0.003535	0.578436	0.003535	-0.00431635
0.003555	0.584702	0.003555	-0.0042052
0.003574	0.58521	0.003574	-0.00401625
0.003594	0.591082	0.003594	-0.00394709
0.003613	0.593651	0.003613	-0.00357288
0.003633	0.59286	0.003633	-0.0035383
0.003652	0.595599	0.003652	-0.00349384
0.003672	0.595316	0.003672	-0.00325178
0.003691	0.595486	0.003691	-0.00329377
0.003711	0.594441	0.003711	-0.00300231
0.00373	0.593425	0.00373	-0.00294426
0.00375	0.592211	0.00375	-0.00273431
0.00377	0.591223	0.00377	-0.00274295
0.003789	0.585069	0.003789	-0.00261698
0.003809	0.582529	0.003809	-0.00247125
0.003828	0.57598	0.003828	-0.00229835
0.003848	0.571745	0.003848	-0.00220202
0.003867	0.565281	0.003867	-0.00191426
0.003887	0.556841	0.003887	-0.00196366
0.003906	0.550094	0.003906	-0.00195625
0.003926	0.540383	0.003926	-0.00162774
0.003945	0.532987	0.003945	-0.0016969
0.003965	0.524547	0.003965	-0.00166603
0.003984	0.512211	0.003984	-0.0014993
0.004004	0.503291	0.004004	-0.00143508
0.004023	0.491519	0.004023	-0.0013017
0.004043	0.480284	0.004043	-0.00139556
0.004062	0.467525	0.004062	-0.00133504
0.004082	0.455245	0.004082	-0.00124983
0.004102	0.442006	0.004102	-0.00111521
0.004121	0.429726	0.004121	-0.00123377
0.004141	0.417588	0.004141	-0.000994182
0.00416	0.402542	0.00416	-0.000948486
0.00418	0.386141	0.00418	-0.001009
0.004199	0.370869	0.004199	-0.000906496
0.004219	0.352634	0.004219	-0.00102012
0.004238	0.338435	0.004238	-0.000991712
0.004258	0.321808	0.004258	-0.000976892
0.004277	0.305746	0.004277	-0.000917611
0.004297	0.288554	0.004297	-0.000965776
0.004316	0.269641	0.004316	-0.000943546
0.004336	0.253607	0.004336	-0.000960836
0.004355	0.236868	0.004355	-0.000934901
0.004375	0.217107	0.004375	-0.000904026
0.004395	0.200283	0.004395	-0.00079905
0.004414	0.181172	0.004414	-0.000971951
0.004434	0.162259	0.004434	-0.000883031
0.004453	0.14089	0.004453	-0.000943546
0.004473	0.123388	0.004473	-0.000933666
0.004492	0.102527	0.004492	-0.000944781
0.004512	0.0833595	0.004512	-0.00114362
0.004531	0.065773	0.004531	-0.00106211
0.004551	0.044799	0.004551	-0.00112139
0.00457	0.0245308	0.00457	-0.00113991
0.00459	0.00437546	0.00459	-0.000973186
0.004609	-0.0148483	0.004609	-0.000922551
