frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.002793	0.0916306	0.002793	0.00286028
0.002812	0.0908966	0.002812	0.00277753
0.002832	0.0890053	0.002832	0.00272937
0.002852	0.0888924	0.002852	0.00267256
0.002871	0.0914612	0.002871	0.00265403
0.002891	0.0903885	0.002891	0.00270343
0.00291	0.0906708	0.00291	0.00275036
0.00293	0.0909248	0.00293	0.00261328
0.002949	0.0909248	0.002949	0.00235887
0.002969	0.091066	0.002969	0.00239345
0.002988	0.0881302	0.002988	0.00237122
0.003008	0.0862671	0.003008	0.00234899
0.003027	0.0882996	0.003027	0.00235516
0.003047	0.0895981	0.003047	0.00214397
0.003066	0.0884972	0.003066	0.00194143
0.003086	0.0889206	0.003086	0.00180064
0.003105	0.0876785	0.003105	0.00175124
0.003125	0.0910942	0.003125	0.00168702
0.003145	0.0884407	0.003145	0.00149806
0.003164	0.0897675	0.003164	0.00167097
0.003184	0.0888077	0.003184	0.00142273
0.003203	0.0889771	0.003203	0.0013511
0.003223	0.0888924	0.003223	0.00127329
0.003242	0.0878761	0.003242	0.00115967
0.003262	0.0879044	0.003262	0.00128564
0.003281	0.088723	0.003281	0.00121154
0.003301	0.0912918	0.003301	0.00111521
0.00332	0.0886948	0.00332	0.000950956
0.00334	0.0894287	0.00334	0.000885501
0.003359	0.0896545	0.003359	0.000839806
0.003379	0.0883278	0.003379	0.00080152
0.003398	0.0912354	0.003398	0.00074471
0.003418	0.0881302	0.003418	0.000666904
0.003437	0.0895134	0.003437	0.000574279
0.003457	0.0904167	0.003457	0.000591569
0.003477	0.0858154	0.003477	0.00074224
0.003496	0.0911789	0.003496	0.000495238
0.003516	0.0891747	0.003516	0.000642204
0.003535	0.0874809	0.003535	0.000624914
0.003555	0.0886665	0.003555	0.000514998
0.003574	0.0892311	0.003574	0.000445838
0.003594	0.0893158	0.003594	0.000528584
0.003613	0.0891182	0.003613	0.000471773
0.003633	0.0911224	0.003633	0.000486593
0.003652	0.0893158	0.003652	0.000686665
0.003672	0.0864929	0.003672	0.00074965
0.003691	0.0884407	0.003691	0.000608859
0.003711	0.0912071	0.003711	0.000589099
0.00373	0.08909	0.00373	0.000787935
0.00375	0.0885818	0.00375	0.000870681
0.00377	0.0870293	0.00377	0.000845981
0.003789	0.0900215	0.003789	0.00115226
0.003809	0.0892311	0.003809	0.000858331
0.003828	0.0902756	0.003828	0.000943546
0.003848	0.0886101	0.003848	0.00104235
0.003867	0.0877632	0.003867	0.00106087
0.003887	0.0896263	0.003887	0.00127453
0.003906	0.0884125	0.003906	0.00137456
0.003926	0.0912354	0.003926	0.00131405
0.003945	0.0882431	0.003945	0.00136468
0.003965	0.0883842	0.003965	0.00151906
0.003984	0.0895699	0.003984	0.00146348
0.004004	0.0868881	0.004004	0.00162157
0.004023	0.088102	0.004023	0.00178582
0.004043	0.0888641	0.004043	0.00163392
0.004062	0.0918282	0.004062	0.00159563
0.004082	0.0895134	0.004082	0.00152771
0.004102	0.0878761	0.004102	0.00156723
0.004121	0.0890053	0.004121	0.00155488
0.004141	0.0874809	0.004141	0.00173642
0.00416	0.0873962	0.00416	0.0018451
0.00418	0.0890617	0.00418	0.00172531
0.004199	0.0887512	0.004199	0.00160551
0.004219	0.0902191	0.004219	0.0016475
0.004238	0.0876503	0.004238	0.00159069
0.004258	0.0889488	0.004258	0.00171543
0.004277	0.0881866	0.004277	0.00168579
0.004297	0.0862106	0.004297	0.00156229
0.004316	0.0891747	0.004316	0.00145237
0.004336	0.0884689	0.004336	0.00146595
0.004355	0.0906708	0.004355	0.00145113
0.004375	0.0892593	0.004375	0.00147089
0.004395	0.0900215	0.004395	0.00121648
0.004414	0.0886101	0.004414	0.0012276
0.004434	0.0916023	0.004434	0.00127947
0.004453	0.0906708	0.004453	0.00119672
0.004473	0.0909813	0.004473	0.00111398
0.004492	0.0901627	0.004492	0.000996652
0.004512	0.08909	0.004512	0.00079164
0.004531	0.0895699	0.004531	0.000936136
0.004551	0.0879326	0.004551	0.00082375
0.00457	0.088356	0.00457	0.000659494
0.00459	0.0871986	0.00459	0.000501413
0.004609	0.0905014	0.004609	0.000452013
0.004629	0.0863518	0.004629	0.000471773
0.004648	0.0891747	0.004648	0.000386558
0.004668	0.0910942	0.004668	0.000449543
0.004687	0.0886101	0.004687	0.000390263
0.004707	0.0887794	0.004707	0.000377913
0.004727	0.0908401	0.004727	0.000222301
0.004746	0.0897675	0.004746	0.000265527
0.004766	0.0890617	0.004766	0.000133381
0.004785	0.0898239	0.004785	7.29E-05
0.004805	0.0876785	0.004805	-0.000266762
0.004824	0.0886948	0.004824	3.71E-06
0.004844	0.0886101	0.004844	-1.24E-05
0.004863	0.0851379	0.004863	-0.000188956
0.004883	0.0873116	0.004883	-0.000116091
0.004902	0.0902473	0.004902	-0.000142026
0.004922	0.0918846	0.004922	-1.85E-05
0.004941	0.0899368	0.004941	-0.000127206
0.004961	0.0881302	0.004961	-4.57E-05
0.00498	0.0894852	0.00498	-0.000165491
0.005	0.0882996	0.005	-0.000108681
0.00502	0.0894005	0.00502	-0.000106211
0.005039	0.0907272	0.005039	-4.82E-05
0.005059	0.0900215	0.005059	3.21E-05
0.005078	0.089711	0.005078	0.000232182
0.005098	0.0899651	0.005098	7.16E-05
0.005117	0.0919411	0.005117	0.000280347
0.005137	0.0920822	0.005137	0.000311222
0.005156	0.0896545	0.005156	0.000358152
0.005176	0.08909	0.005176	0.000290227
0.005195	0.0889488	0.005195	0.000243297
0.005215	0.0905014	0.005215	0.000723715
0.005234	0.087735	0.005234	0.000824986
0.005254	0.0905014	0.005254	0.00111151
0.005273	0.0890617	0.005273	0.00146225
0.005293	0.0896263	0.005293	0.00201553
0.005312	0.0897675	0.005312	0.00236628
0.005332	0.0905014	0.005332	0.00187227
0.005352	0.0905296	0.005352	0.000934901
0.005371	0.0896828	0.005371	0.000434723
0.005391	0.0883842	0.005391	0.00133504
0.00541	0.0895416	0.00541	0.00420767
0.00543	0.0910095	0.00543	0.00687159
0.005449	0.0887794	0.005449	0.00859936
0.005469	0.0922798	0.005469	0.00858701
0.005488	0.091433	0.005488	0.00731866
0.005508	0.0928162	0.005508	0.00430647
0.005527	0.0899933	0.005527	-0.000868211
0.005547	0.0908401	0.005547	-0.00848945
0.005566	0.0881866	0.005566	-0.0160292
0.005586	0.0881866	0.005586	-0.0218572
0.005605	0.0841217	0.005605	-0.0234812
0.005625	0.0831619	0.005625	-0.0236615
0.005645	0.0836418	0.005645	-0.0199108
0.005664	0.0818352	0.005664	-0.0134184
0.005684	0.0793228	0.005684	-0.00154994
0.005703	0.0801979	0.005703	0.00696421
0.005723	0.084404	0.005723	0.017978
0.005742	0.0860695	0.005742	0.02729
0.005762	0.0879044	0.005762	0.0401847
0.005781	0.0888077	0.005781	0.0449074
0.005801	0.0901344	0.005801	0.0557643
0.00582	0.0952438	0.00582	0.0669535
0.00584	0.0979538	0.00584	0.0682923
0.005859	0.100523	0.005859	0.0794814
0.005879	0.103995	0.005879	0.0927849
0.005898	0.107693	0.005898	0.11197
0.005918	0.114326	0.005918	0.117932
0.005937	0.120113	0.005937	0.121629
0.005957	0.1259	0.005957	0.119786
0.005977	0.133804	0.005977	0.122744
0.005996	0.139309	0.005996	0.120286
0.006016	0.148088	0.006016	0.114196
0.006035	0.152322	0.006035	0.0949956
0.006055	0.158109	0.006055	0.0822145
0.006074	0.165505	0.006074	0.0571673
0.006094	0.171433	0.006094	0.0263773
0.006113	0.171772	0.006113	-0.0157278
0.006133	0.175837	0.006133	-0.0586419
0.006152	0.176458	0.006152	-0.110159
0.006172	0.17578	0.006172	-0.166464
0.006191	0.172449	0.006191	-0.229108
0.006211	0.167227	0.006211	-0.302403
0.00623	0.160678	0.00623	-0.384134
0.00625	0.148229	0.00625	-0.461089
0.00627	0.138773	0.00627	-0.56237
0.006289	0.122823	0.006289	-0.649992
0.006309	0.106055	0.006309	-0.752415
0.006328	0.0876503	0.006328	-0.850754
0.006348	0.0663376	0.006348	-0.950886
0.006367	0.0423714	0.006367	-1.05781
0.006387	0.014566	0.006387	-1.16046
0.006406	-0.00869446	0.006406	-1.26735
0.006426	-0.0396332	0.006426	-1.37552
0.006445	-0.0713058	0.006445	-1.46432
0.006465	-0.101539	0.006465	-1.56923
0.006484	-0.132421	0.006484	-1.66162
0.006504	-0.16559	0.006504	-1.75009
0.006523	-0.198815	0.006523	-1.83262
0.006543	-0.230911	0.006543	-1.87654
0.006562	-0.261652	0.006562	-1.94187
0.006582	-0.292337	0.006582	-1.96998
0.006602	-0.32384	0.006602	-1.9775
0.006621	-0.348286	0.006621	-1.98211
0.006641	-0.374257	0.006641	-1.94556
0.00666	-0.392408	0.00666	-1.93149
0.00668	-0.416656	0.00668	-1.85196
0.006699	-0.433029	0.006699	-1.76142
0.006719	-0.444631	0.006719	-1.67854
0.006738	-0.453326	0.006738	-1.5916
0.006758	-0.46346	0.006758	-1.46854
0.006777	-0.467863	0.006777	-1.24645
0.006797	-0.464617	0.006797	-0.986276
0.006816	-0.451773	0.006816	-0.7407
0.006836	-0.437433	0.006836	-0.463121
0.006855	-0.414539	0.006855	-0.207043
0.006875	-0.392775	0.006875	0.129242
0.006895	-0.362147	0.006895	0.446204
0.006914	-0.328131	0.006914	0.809895
0.006934	-0.290107	0.006934	1.18791
0.006953	-0.249006	0.006953	1.57365
0.006973	-0.200876	0.006973	2.0132
0.006992	-0.152943	0.006992	2.42079
0.007012	-0.0958366	0.007012	2.85826
0.007031	-0.0411858	0.007031	3.33266
0.007051	0.0195908	0.007051	3.8007
0.00707	0.0861259	0.00707	4.312
0.00709	0.152464	0.00709	4.79618
0.007109	0.222753	0.007109	5.29129
0.007129	0.297955	0.007129	5.75684
0.007148	0.368131	0.007148	6.18432
0.007168	0.434695	0.007168	6.65081
0.007187	0.505464	0.007187	7.05119
0.007207	0.57104	0.007207	7.46009
0.007227	0.638619	0.007227	7.84696
0.007246	0.695557	0.007246	8.22793
0.007266	0.756615	0.007266	8.56216
0.007285	0.816517	0.007285	8.8306
0.007305	0.86826	0.007305	9.10769
0.007324	0.919919	0.007324	9.32837
0.007344	0.962742	0.007344	9.52529
0.007363	1.00187	0.007363	9.65106
0.007383	1.04029	0.007383	9.69541
0.007402	1.06905	0.007402	9.88103
0.007422	1.09799	0.007422	9.91734
0.007441	1.12305	0.007441	9.92875
0.007461	1.14713	0.007461	9.89219
0.00748	1.16384	0.00748	9.89938
0.0075	1.1768	0.0075	9.8755
0.00752	1.18931	0.00752	9.74703
0.007539	1.18925	0.007539	9.62123
0.007559	1.18284	0.007559	9.41531
0.007578	1.18504	0.007578	9.26487
0.007598	1.18273	0.007598	8.9928
0.007617	1.17121	0.007617	8.74368
0.007637	1.16105	0.007637	8.24517
0.007656	1.13852	0.007656	7.80627
0.007676	1.10293	0.007676	7.40584
0.007695	1.07111	0.007695	6.87765
0.007715	1.03046	0.007715	6.69728
0.007734	1.00277	0.007734	6.08232
0.007754	0.969037	0.007754	5.68796
0.007773	0.924633	0.007773	4.88024
0.007793	0.872749	0.007793	4.36201
0.007812	0.816743	0.007812	3.34432
0.007832	0.767512	0.007832	2.85707
0.007852	0.699057	0.007852	2.69313
0.007871	0.69008	0.007871	1.67396
0.007891	0.62634	0.007891	1.01964
0.00791	0.527144	0.00791	-0.0714662
0.00793	0.44641	0.00793	0.216676
0.007949	0.420496	0.007949	-0.787898
0.007969	0.391364	0.007969	-0.882448
0.007988	0.32528	0.007988	-1.9631
0.008008	0.281751	0.008008	-3.65352
0.008027	0.146056	0.008027	-4.00491
0.008047	0.034185	0.008047	-4.98555
0.008066	-0.0247002	0.008066	-4.80001
0.008086	-0.0685112	0.008086	-6.57921
0.008105	-0.218914	0.008105	-6.82935
0.008125	-0.348879	0.008125	-7.36332
0.008145	-0.382838	0.008145	-6.97285
0.008164	-0.340411	0.008164	-7.24568
0.008184	-0.342217	0.008184	-7.74134
0.008203	-0.404659	0.008203	-8.06177
0.008223	-0.434695	0.008223	-8.17902
0.008242	-0.506876	0.008242	-8.2405
0.008262	-0.600539	0.008262	-8.30835
0.008281	-0.741739	0.008281	-8.32303
0.008301	-0.856319	0.008301	-8.3617
0.00832	-0.985974	0.00832	-8.34355
0.00834	-1.05451	0.00834	-8.37449
0.008359	-1.12119	0.008359	-8.34747
0.008379	-1.15588	0.008379	-8.37258
0.008398	-1.17697	0.008398	-8.35227
0.008418	-1.17886	0.008418	-8.3528
0.008437	-1.14504	0.008437	-8.36292
0.008457	-1.14487	0.008457	-8.36087
0.008477	-1.15665	0.008477	-8.36671
0.008496	-1.15475	0.008496	-8.35487
0.008516	-1.11732	0.008516	-8.36298
0.008535	-1.09375	0.008535	-8.35782
0.008555	-1.08938	0.008555	-8.36544
0.008574	-1.08796	0.008574	-8.35995
0.008594	-1.0721	0.008594	-8.34829
0.008613	-1.03371	0.008613	-8.33451
0.008633	-0.982191	0.008633	-8.34375
0.008652	-0.945409	0.008652	-8.35249
0.008672	-0.983264	0.008672	-8.33891
0.008691	-0.973186	0.008691	-8.32097
0.008711	-0.917661	0.008711	-8.29603
0.00873	-0.868204	0.00873	-8.28645
0.00875	-0.882262	0.00875	-8.27844
0.00877	-0.859481	0.00877	-8.25878
0.008789	-0.815557	0.008789	-8.17969
0.008809	-0.733101	0.008809	-8.16102
0.008828	-0.704618	0.008828	-8.05613
0.008848	-0.686015	0.008848	-8.00921
0.008867	-0.628937	0.008867	-7.80907
0.008887	-0.563531	0.008887	-7.30867
0.008906	-0.53166	0.008906	-7.20694
0.008926	-0.512239	0.008926	-6.40007
0.008945	-0.453636	0.008945	-6.23422
0.008965	-0.389444	0.008965	-5.33594
0.008984	-0.340721	0.008984	-4.61658
0.009004	-0.274638	0.009004	-4.31124
0.009023	-0.203925	0.009023	-3.23348
0.009043	-0.15427	0.009043	-2.2375
0.009062	-0.0598167	0.009062	-1.5411
0.009082	0.0624138	0.009082	-0.773262
0.009102	0.146423	0.009102	-0.452022
0.009121	0.210841	0.009121	-0.0316953
0.009141	0.279803	0.009141	0.509466
0.00916	0.343685	0.00916	0.942632
0.00918	0.376543	0.00918	1.35453
0.009199	0.393057	0.009199	1.38553
0.009219	0.406748	0.009219	2.35328
0.009238	0.44353	0.009238	3.25777
0.009258	0.499593	0.009258	3.99098
0.009277	0.556445	0.009277	4.26431
0.009297	0.596756	0.009297	4.71462
0.009316	0.635204	0.009316	5.69719
0.009336	0.729629	0.009336	6.19217
0.009355	0.827131	0.009355	6.69599
0.009375	0.850589	0.009375	6.51493
0.009395	0.875204	0.009395	7.12953
0.009414	0.912466	0.009414	7.64423
0.009434	0.963645	0.009434	7.83378
0.009453	0.980385	0.009453	8.23142
0.009473	0.987781	0.009473	8.19502
0.009492	1.00949	0.009492	8.76624
0.009512	1.02575	0.009512	9.02832
0.009531	1.03749	0.009531	9.28241
0.009551	1.04794	0.009551	9.21455
0.00957	1.05022	0.00957	9.17811
0.00959	1.04161	0.00959	9.04179
0.009609	1.03326	0.009609	9.33917
0.009629	1.02753	0.009629	8.4702
0.009648	1.00763	0.009648	8.88184
0.009668	0.980893	0.009668	8.64288
0.009687	0.977477	0.009687	8.65231
0.009707	0.960342	0.009707	8.15077
0.009727	0.964605	0.009727	7.57787
0.009746	0.894005	0.009746	8.23083
0.009766	0.965113	0.009766	6.93121
0.009785	0.909418	0.009785	8.09454
0.009805	0.830405	0.009805	6.17014
0.009824	0.826849	0.009824	6.80721
0.009844	0.719862	0.009844	6.48775
0.009863	0.703771	0.009863	6.50439
0.009883	0.721499	0.009883	6.24554
0.009902	0.679156	0.009902	5.89787
0.009922	0.685366	0.009922	6.67585
0.009941	0.768754	0.009941	3.1881
0.009961	0.550517	0.009961	3.3223
0.00998	0.350827	0.00998	3.2287
0.01	0.390799	0.01	3.89655
0.01002	0.450813	0.01002	4.29403
0.010039	0.432803	0.010039	3.71857
0.010059	0.433086	0.010059	3.50523
0.010078	0.498802	0.010078	2.53721
0.010098	0.50521	0.010098	1.67231
0.010117	0.426395	0.010117	1.0413
0.010137	0.285562	0.010137	-0.919858
0.010156	0.165816	0.010156	-0.913794
0.010176	0.0106705	0.010176	-0.580861
0.010195	-0.0574738	0.010195	-2.31733
0.010215	-0.146564	0.010215	-0.347878
0.010234	-0.153875	0.010234	-1.82967
0.010254	-0.138067	0.010254	-1.36504
0.010273	-0.176543	0.010273	-1.16307
0.010293	-0.1436	0.010293	-2.08387
0.010312	-0.148822	0.010312	-1.37886
0.010332	-0.172308	0.010332	-2.78408
0.010352	-0.172026	0.010352	-2.6891
0.010371	-0.215752	0.010371	-2.90891
0.010391	-0.242287	0.010391	-3.48562
0.01041	-0.184757	0.01041	-3.51944
0.01043	-0.212421	0.01043	-3.897
0.010449	-0.264306	0.010449	-4.17041
0.010469	-0.220015	0.010469	-3.80278
0.010488	-0.187326	0.010488	-4.45605
0.010508	-0.175555	0.010508	-5.67816
0.010527	-0.240989	0.010527	-5.18172
0.010547	-0.271476	0.010547	-5.62272
0.010566	-0.264532	0.010566	-6.02266
0.010586	-0.303346	0.010586	-6.56996
0.010605	-0.428541	0.010605	-6.44237
0.010625	-0.470573	0.010625	-6.46901
0.010645	-0.445986	0.010645	-5.77871
0.010664	-0.407087	0.010664	-6.677
0.010684	-0.457532	0.010684	-6.21849
0.010703	-0.496741	0.010703	-7.01373
0.010723	-0.501484	0.010723	-6.75313
0.010742	-0.589106	0.010742	-6.27238
0.010762	-0.601978	0.010762	-7.10705
0.010781	-0.603616	0.010781	-5.85666
0.010801	-0.617561	0.010801	-6.32938
0.01082	-0.573975	0.01082	-6.33385
0.01084	-0.55797	0.01084	-6.09979
0.010859	-0.621004	0.010859	-6.43364
0.010879	-0.621908	0.010879	-6.22005
0.010898	-0.654568	0.010898	-6.07964
0.010918	-0.704308	0.010918	-5.71878
0.010937	-0.666029	0.010937	-5.14448
0.010957	-0.621513	0.010957	-5.17933
0.010977	-0.62267	0.010977	-4.78456
0.010996	-0.588795	0.010996	-4.87294
0.011016	-0.530249	0.011016	-5.0006
0.011035	-0.538125	0.011035	-4.8274
0.011055	-0.559184	0.011055	-5.53233
0.011074	-0.586424	0.011074	-4.98403
0.011094	-0.629784	0.011094	-4.42232
0.011113	-0.611717	0.011113	-3.71834
0.011133	-0.527172	0.011133	-3.66813
0.011152	-0.476219	0.011152	-3.04081
0.011172	-0.443304	0.011172	-1.6593
0.011191	-0.299168	0.011191	-2.05011
0.011211	-0.21547	0.011211	-1.21927
0.01123	-0.216797	0.01123	-1.49358
0.01125	-0.171744	0.01125	-0.820373
0.01127	-0.133748	0.01127	0.0253695
0.011289	-0.0790123	0.011289	0.251963
0.011309	-0.0355965	0.011309	0.932591
0.011328	-0.0148201	0.011328	1.11522
0.011348	0.0231758	0.011348	2.27801
0.011367	0.0916023	0.011367	2.87252
0.011387	0.147919	0.011387	3.32635
0.011406	0.193311	0.011406	4.37855
0.011426	0.268568	0.011426	4.65841
0.011445	0.347468	0.011445	4.94991
0.011465	0.383205	0.011465	5.42572
0.011484	0.403078	0.011484	5.2346
0.011504	0.413918	0.011504	6.10916
0.011523	0.441611	0.011523	6.43152
0.011543	0.509755	0.011543	7.2339
0.011562	0.573947	0.011562	7.70636
0.011582	0.648386	0.011582	7.71553
0.011602	0.714526	0.011602	8.29652
0.011621	0.764548	0.011621	7.68473
0.011641	0.754922	0.011641	8.5993
0.01166	0.770193	0.01166	8.78265
0.01168	0.81886	0.01168	9.02646
0.011699	0.836588	0.011699	9.43312
0.011719	0.864534	0.011719	9.75346
0.011738	0.924294	0.011738	9.93497
0.011758	0.962177	0.011758	9.72294
0.011777	0.973271	0.011777	9.71721
0.011797	0.946369	0.011797	10.0647
0.011816	0.952636	0.011816	9.88881
0.011836	1.02247	0.011836	9.69456
0.011855	0.950378	0.011855	9.9204
0.011875	0.94603	0.011875	9.29659
0.011895	0.97234	0.011895	9.74679
0.011914	0.926807	0.011914	9.88078
0.011934	0.998141	0.011934	9.56358
0.011953	1.02631	0.011953	8.88438
0.011973	0.921613	0.011973	8.09129
0.011992	0.86301	0.011992	8.03001
0.012012	0.827187	0.012012	6.79964
0.012031	0.707187	0.012031	7.84965
0.012051	0.662444	0.012051	7.12649
0.01207	0.660694	0.01207	6.88477
0.01209	0.631703	0.01209	6.3869
0.012109	0.593481	0.012109	6.10146
0.012129	0.553735	0.012129	6.37827
0.012148	0.594102	0.012148	5.29835
0.012168	0.548598	0.012168	5.11271
0.012187	0.448978	0.012187	4.01336
0.012207	0.387835	0.012207	3.08748
0.012227	0.319211	0.012227	3.15109
0.012246	0.227975	0.012246	1.9529
0.012266	0.139958	0.012266	1.47526
0.012285	0.0214821	0.012285	2.3164
0.012305	0.0177841	0.012305	0.91146
0.012324	0.013945	0.012324	1.36984
0.012344	-0.0463234	0.012344	0.844201
0.012363	-0.0358788	0.012363	0.0968308
0.012383	-0.0733665	0.012383	0.405839
0.012402	-0.120593	0.012402	-0.895358
0.012422	-0.173917	0.012422	-0.477962
0.012441	-0.243925	0.012441	-0.864095
0.012461	-0.238815	0.012461	-1.20769
0.01248	-0.202344	0.01248	-0.874635
0.0125	-0.215188	0.0125	-1.75062
0.01252	-0.222781	0.01252	-2.27699
0.012539	-0.240199	0.012539	-2.11359
0.012559	-0.275202	0.012559	-2.83663
0.012578	-0.281892	0.012578	-3.21125
0.012598	-0.31859	0.012598	-3.04888
