frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.005117	0.798987	0.005117	0.010747
0.005137	0.796616	0.005137	0.0108915
0.005156	0.793031	0.005156	0.0111558
0.005176	0.789841	0.005176	0.0116671
0.005195	0.784816	0.005195	0.0120105
0.005215	0.780017	0.005215	0.0122426
0.005234	0.778803	0.005234	0.0123279
0.005254	0.77711	0.005254	0.0129367
0.005273	0.776347	0.005273	0.0130602
0.005293	0.778465	0.005293	0.013159
0.005312	0.778634	0.005312	0.0123822
0.005332	0.782417	0.005332	0.0120006
0.005352	0.785183	0.005352	0.0135863
0.005371	0.791139	0.005371	0.0170678
0.005391	0.793539	0.005391	0.02111
0.00541	0.794386	0.00541	0.0234219
0.00543	0.794273	0.00543	0.0239406
0.005449	0.791704	0.005449	0.0229786
0.005469	0.795176	0.005469	0.0199429
0.005488	0.797462	0.005488	0.0152116
0.005508	0.804915	0.005508	0.00761877
0.005527	0.809234	0.005527	-0.000661964
0.005547	0.814343	0.005547	-0.00893652
0.005566	0.818154	0.005566	-0.0142112
0.005586	0.820582	0.005586	-0.0169616
0.005605	0.819707	0.005605	-0.0172938
0.005625	0.819594	0.005625	-0.0142545
0.005645	0.817081	0.005645	-0.00823874
0.005664	0.814371	0.005664	0.00105346
0.005684	0.811944	0.005684	0.0120216
0.005703	0.807766	0.005703	0.0229143
0.005723	0.807286	0.005723	0.0352249
0.005742	0.806863	0.005742	0.047386
0.005762	0.804209	0.005762	0.0591631
0.005781	0.803108	0.005781	0.0707499
0.005801	0.800003	0.005801	0.0814809
0.00582	0.796616	0.00582	0.0945115
0.00584	0.794865	0.00584	0.108966
0.005859	0.787469	0.005859	0.125929
0.005879	0.784562	0.005879	0.146436
0.005898	0.784138	0.005898	0.160886
0.005918	0.785945	0.005918	0.174575
0.005937	0.78363	0.005937	0.175628
0.005957	0.786792	0.005957	0.179702
0.005977	0.785465	0.005977	0.167334
0.005996	0.784336	0.005996	0.146629
0.006016	0.777448	0.006016	0.123535
0.006035	0.776573	0.006035	0.0843041
0.006055	0.777053	0.006055	0.0388608
0.006074	0.776432	0.006074	-0.0265379
0.006094	0.779453	0.006094	-0.0978312
0.006113	0.785211	0.006113	-0.171273
0.006133	0.786848	0.006133	-0.245128
0.006152	0.791873	0.006152	-0.349174
0.006172	0.793962	0.006172	-0.458031
0.006191	0.798253	0.006191	-0.563044
0.006211	0.799495	0.006211	-0.662742
0.00623	0.796954	0.00623	-0.794783
0.00625	0.797604	0.00625	-0.932157
0.00627	0.794555	0.00627	-1.04697
0.006289	0.789784	0.006289	-1.14468
0.006309	0.787978	0.006309	-1.29898
0.006328	0.78476	0.006328	-1.426
0.006348	0.779453	0.006348	-1.52111
0.006367	0.775867	0.006367	-1.58389
0.006387	0.770504	0.006387	-1.72377
0.006406	0.762177	0.006406	-1.76516
0.006426	0.756785	0.006426	-1.69658
0.006445	0.750829	0.006445	-1.84454
0.006465	0.740243	0.006465	-1.91213
0.006484	0.730137	0.006484	-1.90806
0.006504	0.724435	0.006504	-1.96664
0.006523	0.719353	0.006523	-1.88524
0.006543	0.715006	0.006543	-1.77383
0.006562	0.709953	0.006562	-1.71684
0.006582	0.705578	0.006582	-1.70096
0.006602	0.706086	0.006602	-1.57479
0.006621	0.709502	0.006621	-1.56037
0.006641	0.699989	0.006641	-1.41448
0.00666	0.701823	0.00666	-1.17919
0.00668	0.704505	0.00668	-1.00991
0.006699	0.69598	0.006699	-0.625502
0.006719	0.691661	0.006719	-0.521471
0.006738	0.687963	0.006738	-0.294678
0.006758	0.683757	0.006758	0.0267206
0.006777	0.680595	0.006777	0.239769
0.006797	0.68562	0.006797	0.652462
0.006816	0.6896	0.006816	0.939478
0.006836	0.695867	0.006836	1.05209
0.006855	0.698662	0.006855	1.76858
0.006875	0.696404	0.006875	1.53462
0.006895	0.700271	0.006895	2.2162
0.006914	0.704308	0.006914	2.39502
0.006934	0.707582	0.006934	2.85884
0.006953	0.716022	0.006953	3.30878
0.006973	0.726637	0.006973	3.40373
0.006992	0.739622	0.006992	3.94861
0.007012	0.749558	0.007012	4.04564
0.007031	0.758253	0.007031	4.72694
0.007051	0.77821	0.007051	4.56644
0.00707	0.772141	0.00707	5.12637
0.00709	0.787554	0.00709	5.48361
0.007109	0.80133	0.007109	5.56305
0.007129	0.789982	0.007129	6.39861
0.007148	0.811944	0.007148	6.24238
0.007168	0.802995	0.007168	7.06959
0.007187	0.824703	0.007187	7.04464
0.007207	0.8297	0.007207	6.89738
0.007227	0.833482	0.007227	7.31491
0.007246	0.844294	0.007246	7.06011
0.007266	0.845197	0.007266	7.46655
0.007285	0.862699	0.007285	7.80889
0.007305	0.840285	0.007305	7.89651
0.007324	0.852396	0.007324	8.39711
0.007344	0.837632	0.007344	7.89627
0.007363	0.841979	0.007363	7.97155
0.007383	0.848387	0.007383	8.01798
0.007402	0.841669	0.007402	8.44319
0.007422	0.869954	0.007422	8.91847
0.007441	0.860949	0.007441	8.6955
0.007461	0.868825	0.007461	8.94618
0.00748	0.875826	0.00748	8.45389
0.0075	0.852819	0.0075	8.66395
0.00752	0.850928	0.00752	7.98849
0.007539	0.840116	0.007539	7.94266
0.007559	0.854005	0.007559	7.86221
0.007578	0.887964	0.007578	7.67749
0.007598	0.880088	0.007598	7.45501
0.007617	0.873793	0.007617	6.9592
0.007637	0.849121	0.007637	7.02277
0.007656	0.853609	0.007656	6.5285
0.007676	0.850391	0.007676	5.76666
0.007695	0.871252	0.007695	5.69876
0.007715	0.893948	0.007715	5.22565
0.007734	0.886411	0.007734	4.80197
0.007754	0.888726	0.007754	4.87178
0.007773	0.858408	0.007773	3.80222
0.007793	0.841838	0.007793	3.80603
0.007812	0.835769	0.007812	2.63673
0.007832	0.835966	0.007832	2.2359
0.007852	0.83368	0.007852	1.68446
0.007871	0.82682	0.007871	1.02151
0.007891	0.846072	0.007891	0.849913
0.00791	0.827752	0.00791	-0.13882
0.00793	0.804858	0.00793	-0.541486
0.007949	0.799805	0.007949	-0.915867
0.007969	0.776065	0.007969	-2.13927
0.007988	0.75495	0.007988	-2.32143
0.008008	0.758591	0.008008	-3.50204
0.008027	0.748288	0.008027	-3.38871
0.008047	0.758535	0.008047	-4.32499
0.008066	0.729657	0.008066	-4.74533
0.008086	0.735049	0.008086	-5.3314
0.008105	0.708175	0.008105	-6.14956
0.008125	0.700948	0.008125	-6.32602
0.008145	0.691351	0.008145	-7.25976
0.008164	0.673651	0.008164	-7.10396
0.008184	0.697956	0.008184	-7.46946
0.008203	0.694427	0.008203	-7.46483
0.008223	0.687088	0.008223	-7.61632
0.008242	0.66888	0.008242	-7.65498
0.008262	0.638478	0.008262	-7.71443
0.008281	0.622303	0.008281	-7.69493
0.008301	0.621061	0.008301	-7.76896
0.00832	0.632804	0.00832	-7.73518
0.00834	0.632776	0.00834	-7.80527
0.008359	0.627808	0.008359	-7.76253
0.008379	0.616968	0.008379	-7.80833
0.008398	0.577306	0.008398	-7.78634
0.008418	0.571576	0.008418	-7.82036
0.008437	0.561075	0.008437	-7.82015
0.008457	0.583884	0.008457	-7.82811
0.008477	0.592973	0.008477	-7.82694
0.008496	0.571548	0.008496	-7.82496
0.008516	0.568979	0.008516	-7.81614
0.008535	0.550715	0.008535	-7.82095
0.008555	0.553538	0.008555	-7.81232
0.008574	0.557264	0.008574	-7.81369
0.008594	0.53773	0.008594	-7.8056
0.008613	0.555881	0.008613	-7.79835
0.008633	0.552239	0.008633	-7.79136
0.008652	0.575246	0.008652	-7.76995
0.008672	0.577589	0.008672	-7.76832
0.008691	0.577419	0.008691	-7.74329
0.008711	0.565281	0.008711	-7.72718
0.00873	0.545013	0.00873	-7.73525
0.00875	0.548682	0.00875	-7.68123
0.00877	0.567793	0.00877	-7.69835
0.008789	0.580553	0.008789	-7.60044
0.008809	0.582218	0.008809	-7.57709
0.008828	0.587328	0.008828	-7.41945
0.008848	0.586735	0.008848	-7.24519
0.008867	0.566325	0.008867	-7.24347
0.008887	0.569318	0.008887	-6.84224
0.008906	0.581202	0.008906	-6.75687
0.008926	0.589896	0.008926	-6.01205
0.008945	0.618746	0.008945	-5.44177
0.008965	0.633651	0.008965	-5.08974
0.008984	0.63382	0.008984	-4.21062
0.009004	0.647878	0.009004	-4.38906
0.009023	0.620355	0.009023	-3.36574
0.009043	0.637716	0.009043	-3.2891
0.009062	0.638139	0.009062	-2.72762
0.009082	0.677293	0.009082	-1.92734
0.009102	0.701654	0.009102	-1.84835
