Frequency - Plot 0	Amplitude - Plot 0
676	0.269629
677	0.358701
678	0.498871
679	0.516363
680	0.67042
681	0.861934
682	1.59363
683	2.20629
684	2.72227
685	2.8628
686	3.00427
687	2.93283
688	3.11888
689	-3.05721
690	-2.96884
691	-3.00941
692	-2.87556
693	-3.02581
694	-3.02151
695	-3.06148
696	-3.01714
697	-3.02614
698	-3.01695
699	-3.12495
700	3.11533
701	3.1258
702	3.07409
703	3.04512
704	2.91883
705	2.84868
706	2.77194
707	2.721
708	2.69815
709	2.52878
710	2.30364
711	2.17228
712	1.77014
713	1.01852
714	0.00103336
715	-0.492093
716	-0.734751
717	-0.971232
718	-1.09283
719	-1.19792
720	-1.33545
721	-1.41124
722	-1.46094
723	-1.51435
724	-1.51406
725	-1.54945
726	-1.56842
727	-1.60685
728	-1.61649
729	-1.67875
730	-1.70106
731	-1.7304
732	-1.76865
733	-1.77386
734	-1.77743
735	-1.81008
736	-1.81751
737	-1.84519
738	-1.83124
739	-1.87192
740	-1.88147
741	-1.90081
742	-1.91632
743	-1.90619
744	-1.91343
745	-1.90843
746	-1.90781
747	-1.91304
748	-1.89949
749	-1.90569
750	-1.88258
751	-1.88358
752	-1.89131
753	-1.8587
754	-1.86069
755	-1.83259
756	-1.84235
757	-1.84395
758	-1.84747
759	-1.88202
760	-1.8991
761	-1.90155
762	-1.94971
763	-1.9595
764	-1.98206
765	-1.97595
766	-1.95052
767	-1.96742
768	-1.9446
769	-1.96021
770	-1.95388
771	-1.95072
772	-1.95416
773	-1.96035
774	-1.96322
775	-1.98048
776	-1.97747
777	-1.96089
778	-2.00996
779	-2.05494
780	-1.98465
781	-2.06846
782	-2.04454
783	-2.00127
784	-2.06223
785	-2.04846
786	-2.04272
787	-2.02747
788	-2.13237
789	-2.04552
790	-2.08381
791	-2.06938
792	-2.05347
793	-2.08629
794	-2.05879
795	-2.03206
796	-2.01787
797	-2.04077
798	-2.01547
799	-2.02378
800	-2.01244
801	-1.97882
802	-2.14647
803	-2.18151
804	-2.12636
805	-2.1163
806	-2.20074
807	-2.22057
808	-2.2798
809	-2.24512
810	-2.28652
811	-2.35355
812	-2.37654
813	-2.42072
814	-2.54921
815	-2.41889
816	-2.36775
817	-2.47801
818	-2.4471
819	-2.57052
820	-2.65514
821	-2.57966
822	-2.62301
823	-2.65021
824	-2.65302
825	-2.62325
826	-2.59385
827	-2.68392
828	-2.63344
829	-2.71
830	-2.72581
831	-2.68619
832	-2.77485
833	-2.80018
834	-2.79528
835	-2.86575
836	-2.87479
837	-2.82575
838	-2.84011
839	-2.8239
840	-2.79511
841	-2.78778
842	-2.85595
843	-2.85379
844	-2.87165
845	-2.85815
846	-2.89003
847	-2.80692
848	-2.83198
849	-2.84892
850	-2.89791
851	-2.8646
852	-2.83566
853	-2.83719
854	-2.87727
855	-2.85311
856	-2.84905
857	-2.868
858	-2.86478
859	-2.85643
860	-2.8318
861	-2.8446
862	-2.81147
863	-2.83156
864	-2.751
865	-2.76333
866	-2.84705
867	-2.73599
868	-2.77298
869	-2.75584
870	-2.7732
871	-2.80215
872	-2.77311
873	-2.75938
874	-2.77037
875	-2.76004
876	-2.77284
877	-2.79847
878	-2.80886
879	-2.81204
880	-2.74842
881	-2.81374
882	-2.79303
883	-2.7738
884	-2.79082
885	-2.74565
886	-2.74705
887	-2.82313
888	-2.74458
889	-2.81152
890	-2.78114
891	-2.76466
892	-2.77402
893	-2.75721
894	-2.73577
895	-2.78226
896	-2.71454
897	-2.72775
898	-2.71424
899	-2.72461
900	-2.70737
901	-2.73782
902	-2.65512
903	-2.69609
904	-2.66585
905	-2.70462
906	-2.65927
907	-2.61897
908	-2.67783
909	-2.61777
910	-2.64622
911	-2.59226
912	-2.6005
913	-2.5537
914	-2.57108
915	-2.58472
916	-2.54041
917	-2.51507
918	-2.53596
919	-2.52815
920	-2.55237
921	-2.52792
922	-2.53715
923	-2.54241
924	-2.51646
925	-2.50189
926	-2.54136
927	-2.50688
928	-2.53023
929	-2.52198
930	-2.5359
931	-2.54499
932	-2.5608
933	-2.54548
934	-2.56071
935	-2.5758
936	-2.58065
937	-2.60074
938	-2.58623
939	-2.5911
940	-2.66206
941	-2.63641
942	-2.62937
943	-2.65011
944	-2.64139
945	-2.65137
946	-2.64206
947	-2.66839
948	-2.66521
949	-2.69684
950	-2.70254
951	-2.69643
952	-2.71718
953	-2.7327
954	-2.7191
955	-2.70532
956	-2.71257
957	-2.72024
958	-2.72673
959	-2.71718
960	-2.71261
961	-2.70708
962	-2.71415
963	-2.7252
964	-2.73729
965	-2.74069
966	-2.75393
967	-2.76279
968	-2.75459
969	-2.76386
970	-2.76956
971	-2.779
972	-2.8057
973	-2.81461
974	-2.82281
975	-2.83878
976	-2.87508
977	-2.81673
978	-2.8572
979	-2.86461
980	-2.88683
981	-2.89553
982	-2.9017
983	-2.90094
984	-2.93498
985	-2.93124
986	-2.9452
987	-2.95693
988	-2.96133
989	-2.9738
990	-2.97083
991	-2.97866
992	-2.99975
993	-2.99242
994	-3.00475
995	-2.99465
996	-2.99432
997	-2.99865
998	-3.00844
999	-3.00719
1000	-3.01237
1001	-3.02058
1002	-3.01032
1003	-3.00045
1004	-3.0049
1005	-3.01095
1006	-3.02481
1007	-3.02203
1008	-3.00396
1009	-2.99669
1010	-2.9741
1011	-2.97069
1012	-2.98779
1013	-2.9946
1014	-2.96216
1015	-2.95345
1016	-2.98331
1017	-2.97711
1018	-2.94147
1019	-2.95299
1020	-2.94444
1021	-2.94761
1022	-2.94908
1023	-2.93479
1024	-2.93093
1025	-2.92308
1026	-2.90524
1027	-2.90503
1028	-2.91868
1029	-2.92551
1030	-2.92348
1031	-2.93026
1032	-2.92992
1033	-2.91524
1034	-2.90058
1035	-2.90518
1036	-2.93499
1037	-2.91085
1038	-2.92293
1039	-2.95359
1040	-2.8992
1041	-2.93849
1042	-2.92028
1043	-2.91207
1044	-2.88097
1045	-2.92375
1046	-2.91899
1047	-2.93023
1048	-2.92798
1049	-2.90435
1050	-2.93141
1051	-2.90985
1052	-2.94078
1053	-2.9201
1054	-2.9391
1055	-2.94319
1056	-2.91603
1057	-2.93521
1058	-2.95807
1059	-2.89168
1060	-2.98005
1061	-2.94329
1062	-2.9509
1063	-3.0091
1064	-2.9959
1065	-2.9733
1066	-2.98387
1067	-3.01961
1068	-3.04453
1069	-3.01315
1070	-3.05591
1071	-2.96149
1072	-3.04723
1073	-3.03666
1074	-3.01244
1075	-3.01826
1076	-2.97148
1077	-3.01135
1078	-2.99086
1079	-2.9764
1080	-2.97157
1081	-2.95053
1082	-2.9785
1083	-2.987
1084	-3.01018
1085	-3.01063
1086	-2.99495
1087	-3.00849
1088	-2.93786
1089	-2.91965
1090	-2.92116
1091	-2.93427
1092	-2.95174
1093	-2.92892
1094	-2.95629
1095	-2.91434
1096	-2.92255
1097	-2.90943
1098	-2.9035
1099	-2.9018
1100	-2.92772
1101	-2.9292
1102	-2.94582
1103	-2.91905
1104	-2.90497
1105	-2.95278
1106	-2.90632
1107	-2.93106
1108	-2.98319
1109	-2.94233
1110	-2.89367
1111	-2.93051
1112	-2.92715
1113	-2.95629
1114	-2.90228
1115	-2.8954
1116	-2.93944
1117	-2.89031
1118	-2.93289
1119	-2.89088
1120	-2.9051
1121	-2.9248
1122	-2.91176
1123	-2.91065
1124	-2.88442
1125	-2.86829
1126	-2.9046
1127	-2.90436
1128	-2.90901
1129	-2.86203
1130	-2.89645
1131	-2.87235
1132	-2.87423
1133	-2.86842
1134	-2.80493
1135	-2.86663
1136	-2.85494
1137	-2.84937
1138	-2.83299
1139	-2.88727
1140	-2.81982
1141	-2.84876
1142	-2.82585
1143	-2.85629
1144	-2.82464
1145	-2.85507
1146	-2.77834
1147	-2.84866
1148	-2.81374
1149	-2.78143
1150	-2.79864
1151	-2.77895
1152	-2.72093
1153	-2.7828
1154	-2.7622
1155	-2.77473
1156	-2.74511
1157	-2.73091
1158	-2.80456
1159	-2.81578
1160	-2.80886
1161	-2.81286
1162	-2.80654
1163	-2.80403
1164	-2.81927
1165	-2.76605
1166	-2.80848
1167	-2.75446
1168	-2.78145
1169	-2.73662
1170	-2.73081
1171	-2.70833
1172	-2.70211
1173	-2.71043
1174	-2.68558
1175	-2.67691
1176	-2.69185
1177	-2.72812
1178	-2.66397
1179	-2.69744
1180	-2.7043
1181	-2.63257
1182	-2.60237
1183	-2.59842
1184	-2.5944
1185	-2.5621
1186	-2.57486
1187	-2.55933
1188	-2.52706
1189	-2.485
1190	-2.51124
1191	-2.51032
1192	-2.49306
1193	-2.42665
1194	-2.41735
1195	-2.42149
1196	-2.42705
1197	-2.42269
1198	-2.42261
1199	-2.42985
1200	-2.47414
1201	-2.51932
1202	-2.52352
1203	-2.54557
1204	-2.59247
1205	-2.61195
1206	-2.64746
1207	-2.64756
1208	-2.67244
1209	-2.68718
1210	-2.69735
1211	-2.70541
1212	-2.70259
1213	-2.72506
1214	-2.72911
1215	-2.75618
1216	-2.75969
1217	-2.76389
1218	-2.78582
1219	-2.77876
1220	-2.77933
1221	-2.7936
1222	-2.79568
1223	-2.80377
1224	-2.79234
1225	-2.81739
1226	-2.81277
1227	-2.8245
1228	-2.82597
1229	-2.83487
1230	-2.83915
1231	-2.831
1232	-2.82969
1233	-2.84789
1234	-2.85318
1235	-2.84153
1236	-2.8658
1237	-2.8562
1238	-2.84571
1239	-2.85573
1240	-2.85657
1241	-2.85818
1242	-2.85723
1243	-2.845
1244	-2.87169
1245	-2.83022
1246	-2.84898
1247	-2.84331
1248	-2.82761
1249	-2.82313
1250	-2.83098
1251	-2.81802
1252	-2.79943
1253	-2.80122
1254	-2.76341
1255	-2.76925
1256	-2.77429
1257	-2.75486
1258	-2.76912
1259	-2.71733
1260	-2.72395
1261	-2.71505
1262	-2.78253
1263	-2.78547
1264	-2.76135
1265	-2.78936
1266	-2.75966
1267	-2.76977
1268	-2.73206
1269	-2.77114
1270	-2.76043
1271	-2.79449
1272	-2.79585
1273	-2.72971
1274	-2.76956
1275	-2.76515
1276	-2.80176
1277	-2.79995
1278	-2.76718
1279	-2.77078
1280	-2.81586
1281	-2.82014
1282	-2.7744
1283	-2.7752
1284	-2.84366
1285	-2.7534
1286	-2.7397
1287	-2.69238
1288	-2.71992
1289	-2.76162
1290	-2.77841
1291	-2.87802
1292	-2.84026
1293	-2.90936
1294	-3.03448
1295	-2.96563
1296	-3.04272
1297	3.10759
1298	2.96609
1299	2.98032
1300	3.04327
1301	3.02232
1302	3.04759
1303	3.10039
1304	3.03293
1305	2.9044
1306	2.96075
1307	2.84693
1308	2.87297
1309	2.74561
1310	2.73861
1311	-1.72727
1312	-1.29499
1313	-1.33538
1314	-1.30278
1315	-1.64953
1316	-2.08466
1317	-2.28889
1318	-2.41646
1319	-2.68118
1320	-2.8288
1321	-3.06598
1322	-3.0191
1323	2.53901
1324	1.96908
1325	1.35856
1326	1.01711
1327	0.955359
1328	0.704965
1329	0.725549
1330	0.437326
1331	0.557559
1332	0.489992
1333	0.411634
1334	0.325602
1335	0.328767
1336	0.283839
1337	0.218238
1338	0.169513
1339	0.376218
1340	0.107664
1341	0.188257
1342	0.234008
1343	0.108178
1344	-0.0257543
1345	-0.0241071
1346	-0.00308475
1347	-0.157296
1348	-0.0431949
1349	-0.112112
1350	-0.320466
1351	-0.204118
1352	-0.214831
1353	-0.294941
1354	-0.195867
1355	-0.247909
1356	-0.262049
1357	-0.343422
1358	-0.296117
1359	-0.356381
1360	-0.381213
1361	-0.604794
1362	-0.686256
1363	-0.736791
1364	-0.795443
1365	-0.835587
1366	-0.643804
1367	-0.652644
1368	-0.739584
1369	-0.813205
1370	-0.825645
1371	-0.869537
1372	-1.09866
1373	-1.08775
1374	-1.22866
1375	-1.03416
1376	-1.09174
1377	-1.36341
1378	-1.37972
1379	-1.24695
1380	-1.4553
1381	-1.40019
1382	-1.30289
1383	-1.35815
1384	-1.47167
1385	-1.59639
1386	-1.44514
1387	-1.63461
1388	-1.69155
1389	-1.67299
1390	-1.66966
1391	-1.71174
1392	-1.67105
1393	-1.62384
1394	-1.78023
1395	-1.61682
1396	-1.70879
1397	-1.70938
1398	-1.7119
1399	-1.60314
1400	-1.72997
1401	-1.77466
1402	-1.72069
1403	-1.59393
1404	-1.6
1405	-1.67373
1406	-1.6386
1407	-1.59567
1408	-1.51578
1409	-1.54946
1410	-1.54012
1411	-1.39575
1412	-1.44145
1413	-1.38528
1414	-1.14887
1415	-1.04593
1416	-0.980742
1417	-0.605327
1418	-0.281351
1419	0.225657
1420	0.511144
1421	0.644077
1422	0.931042
1423	0.981678
1424	0.994562
1425	0.910209
1426	1.10202
1427	1.03111
1428	1.21972
1429	1.32438
1430	1.19683
1431	1.2201
1432	1.40699
1433	1.23433
1434	1.26506
1435	1.18344
1436	1.26298
1437	1.07791
1438	1.56092
1439	1.2966
1440	1.69126
1441	1.34742
1442	1.57011
1443	1.16507
1444	2.0363
1445	1.18799
1446	1.33175
1447	1.7634
1448	0.944802
1449	1.65265
1450	2.30281
1451	0.766546
1452	1.38652
1453	0.583027
1454	0.0768464
1455	-0.684975
1456	-2.11027
1457	-0.2247
1458	-0.125368
1459	-0.3131
1460	1.53296
1461	-1.82488
1462	-0.80833
1463	-0.649627
1464	-0.346201
1465	-2.51447
1466	-0.582196
1467	-1.90012
1468	-2.3408
1469	-1.03999
1470	-0.119537
1471	2.75528
1472	0.679327
1473	2.32285
1474	1.48244
1475	2.28441
1476	2.40072
1477	2.60006
1478	2.42786
1479	2.63662
1480	2.85411
1481	2.66591
1482	2.70214
1483	2.43877
1484	2.67454
1485	2.6758
1486	2.34765
1487	2.39599
1488	2.52091
1489	2.48021
1490	2.56534
1491	2.62082
1492	2.61793
1493	2.56088
1494	2.51378
1495	2.64486
1496	2.62241
1497	2.64089
1498	2.67251
1499	2.74665
1500	2.71653
1501	2.6285
1502	2.65624
1503	2.76814
1504	2.77237
1505	2.72888
1506	2.7518
1507	2.7527
1508	2.82544
1509	2.80408
1510	2.85369
1511	2.83411
1512	2.7665
1513	2.76973
1514	2.7843
1515	2.83685
1516	2.81933
1517	2.87198
1518	2.88219
1519	2.7226
1520	2.74423
1521	2.77757
1522	2.72056
1523	2.6399
1524	2.75092
1525	2.73865
1526	2.61478
1527	2.59538
1528	2.44684
1529	2.52158
1530	2.54219
1531	2.43359
1532	2.34888
1533	2.18511
1534	2.32819
1535	2.21446
1536	2.25116
1537	2.18311
1538	2.10273
1539	2.08312
1540	2.0979
1541	2.08371
1542	2.00664
1543	1.93265
1544	2.01481
1545	2.03374
1546	2.0834
1547	2.04722
1548	2.0099
1549	2.04034
1550	2.07079
1551	2.00214
1552	2.07732
1553	2.0761
1554	2.0096
1555	2.0393
1556	2.06601
1557	2.07749
1558	1.95882
1559	2.27015
1560	2.231
1561	2.26095
1562	2.08341
1563	2.28081
1564	2.23151
1565	2.31774
1566	2.26508
1567	2.18662
1568	2.28295
1569	2.10266
1570	2.23768
1571	2.28961
1572	2.41021
1573	2.19308
1574	2.31913
1575	2.42557
1576	2.25042
1577	2.19067
1578	2.25495
1579	2.12884
1580	2.34929
1581	1.96634
1582	1.99059
1583	1.96534
1584	2.28078
1585	2.23162
1586	2.32273
1587	2.4195
1588	1.99393
1589	2.32123
1590	1.95355
1591	1.83714
1592	2.25645
1593	2.09287
1594	2.20778
1595	1.80098
1596	1.83732
1597	1.89227
1598	1.86647
1599	1.69716
1600	1.55191
1601	1.57433
1602	1.47474
1603	1.43726
1604	1.44931
1605	1.20291
1606	0.990064
1607	1.49514
1608	1.31324
1609	1.24479
1610	1.5305
1611	1.64083
1612	1.52481
1613	2.02762
1614	2.01442
1615	2.02597
1616	1.82057
1617	1.39787
1618	1.59371
1619	1.26274
1620	1.33546
1621	1.78976
1622	1.59083
1623	1.87577
1624	1.49116
1625	1.69546
1626	1.75023
1627	1.77665
1628	1.7733
1629	1.58951
1630	1.68746
1631	1.88541
1632	1.57038
1633	1.93087
1634	2.06509
1635	1.7958
1636	2.12309
1637	2.06742
1638	2.35895
1639	2.45082
1640	2.48938
1641	2.4468
1642	2.52042
1643	2.64813
1644	2.65482
1645	2.8068
1646	3.01904
1647	2.88499
1648	3.00954
1649	2.83566
1650	3.02383
1651	3.12232
1652	-2.79749
1653	-2.66021
1654	-2.83748
1655	-2.67303
1656	-2.91745
1657	-2.78237
1658	-2.48391
1659	-2.78697
1660	-2.57631
1661	-2.65892
1662	-2.93379
1663	-2.76126
1664	-2.8233
1665	-2.83914
1666	-2.99829
1667	-2.89626
1668	-2.88463
1669	-2.86382
1670	-2.88596
1671	-3.09239
1672	-2.95981
1673	3.13651
1674	-3.0206
1675	-3.10749
1676	3.11001
1677	3.06166
1678	3.10738
1679	3.00754
1680	3.06943
1681	3.10612
1682	-3.07828
1683	3.07568
1684	-3.13351
1685	3.10077
1686	-3.05471
1687	-3.04367
1688	-2.95879
1689	-2.92266
1690	-2.83264
1691	-2.82729
1692	-2.68146
1693	-2.61487
1694	-2.57519
1695	-2.53528
1696	-2.50728
1697	-2.45948
1698	-2.43743
1699	-2.49038
1700	-2.50534
1701	-2.48223
1702	-2.49522
1703	-2.55756
1704	-2.50985
1705	-2.50819
1706	-2.55165
1707	-2.55905
1708	-2.5222
1709	-2.59035
1710	-2.59339
1711	-2.61634
1712	-2.64744
1713	-2.67265
1714	-2.67751
1715	-2.69703
1716	-2.71888
1717	-2.76401
1718	-2.78736
1719	-2.79333
1720	-2.7934
1721	-2.82086
1722	-2.84989
1723	-2.84532
1724	-2.87416
1725	-2.90281
1726	-2.92899
1727	-2.94353
1728	-2.96839
1729	-2.97152
1730	-3.00937
1731	-3.024
1732	-3.03539
1733	-3.06735
1734	-3.0665
1735	-3.08149
