frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.002793	0.537165	0.002793	0.00423361
0.002812	0.548936	0.002812	0.00458188
0.002832	0.559494	0.002832	0.00440898
0.002852	0.56418	0.002852	0.00437687
0.002871	0.574286	0.002871	0.00441021
0.002891	0.579424	0.002891	0.00432623
0.00291	0.585775	0.00291	0.00452507
0.00293	0.592663	0.00293	0.00462881
0.002949	0.595768	0.002949	0.00467945
0.002969	0.603333	0.002969	0.00460041
0.002988	0.605648	0.002988	0.00465104
0.003008	0.609318	0.003008	0.00460905
0.003027	0.613637	0.003027	0.0046177
0.003047	0.617222	0.003047	0.00452507
0.003066	0.61581	0.003066	0.00481159
0.003086	0.618944	0.003086	0.00472514
0.003105	0.620271	0.003105	0.00453001
0.003125	0.61852	0.003125	0.00477454
0.003145	0.615952	0.003145	0.00465351
0.003164	0.616234	0.003164	0.00476837
0.003184	0.614738	0.003184	0.00484741
0.003203	0.608499	0.003203	0.00489804
0.003223	0.607398	0.003223	0.00476837
0.003242	0.601978	0.003242	0.00478566
0.003262	0.597321	0.003262	0.00498449
0.003281	0.590941	0.003281	0.00480418
0.003301	0.585408	0.003301	0.00494744
0.00332	0.579169	0.00332	0.0050166
0.00334	0.570898	0.00334	0.00483506
0.003359	0.560793	0.003359	0.00477825
0.003379	0.557857	0.003379	0.00492151
0.003398	0.544392	0.003398	0.00487211
0.003418	0.532084	0.003418	0.00499561
0.003437	0.524547	0.003437	0.00496226
0.003457	0.512832	0.003457	0.00499808
0.003477	0.50394	0.003477	0.0050413
0.003496	0.487849	0.003496	0.00504871
0.003516	0.476134	0.003516	0.00508453
0.003535	0.463686	0.003535	0.00515986
0.003555	0.44943	0.003555	0.00516233
0.003574	0.435513	0.003574	0.00521544
0.003594	0.422105	0.003594	0.00511664
0.003613	0.407539	0.003613	0.0049882
0.003633	0.391053	0.003633	0.00521667
0.003652	0.375019	0.003652	0.00500672
0.003672	0.3613	0.003672	0.00506847
0.003691	0.346875	0.003691	0.00505612
0.003711	0.32878	0.003711	0.00525126
0.00373	0.312972	0.00373	0.00496597
0.00375	0.296063	0.00375	0.00504377
0.00377	0.281017	0.00377	0.00495362
0.003789	0.26216	0.003789	0.00496967
0.003809	0.242711	0.003809	0.00516233
0.003828	0.228568	0.003828	0.0051611
0.003848	0.208159	0.003848	0.00507712
0.003867	0.194581	0.003867	0.00512034
0.003887	0.176966	0.003887	0.00511787
0.003906	0.156811	0.003906	0.00498696
0.003926	0.138434	0.003926	0.005066
0.003945	0.123473	0.003945	0.00514875
0.003965	0.105858	0.003965	0.00498202
0.003984	0.0847427	0.003984	0.00504377
0.004004	0.0703743	0.004004	0.00502772
0.004023	0.0510658	0.004023	0.00514504
0.004043	0.032209	0.004043	0.00506477
0.004062	0.0153	0.004062	0.0049635
0.004082	-0.000790405	0.004082	0.00509194
0.004102	-0.0187439	0.004102	0.00503389
0.004121	-0.035907	0.004121	0.00493262
0.004141	-0.0506142	0.004141	0.00518209
0.00416	-0.0696968	0.00416	0.00511293
0.00418	-0.083049	0.00418	0.005066
0.004199	-0.0993652	0.004199	0.00513393
0.004219	-0.118787	0.004219	0.00497461
