Frequency - Plot 0	Amplitude - Plot 0
2446	1.06E-08
2446	8.56E-09
2447	2.61E-09
2447	1.25E-08
2448	9.39E-09
2448	1.70E-09
2449	8.75E-09
2449	1.36E-08
2450	8.17E-09
2450	3.30E-09
2451	1.01E-08
2451	1.06E-08
2452	6.71E-09
2452	1.08E-08
2453	1.38E-08
2454	7.86E-09
2454	2.72E-09
2455	1.00E-08
2455	1.02E-08
2456	4.11E-09
2456	9.22E-09
2457	1.28E-08
2457	9.06E-09
2458	6.11E-09
2458	1.25E-08
2459	1.04E-08
2459	2.66E-09
2460	1.16E-08
2460	1.23E-08
2461	8.84E-09
2461	8.77E-09
2462	2.01E-08
2462	1.35E-08
2463	5.32E-09
2463	1.43E-08
2464	1.91E-08
2464	1.28E-08
2465	7.29E-09
2465	2.15E-08
2466	2.30E-08
2466	1.31E-08
2467	1.34E-08
2467	2.41E-08
2468	1.85E-08
2468	1.51E-08
2469	2.36E-08
2469	3.39E-08
2470	1.91E-08
2470	2.17E-08
2471	3.59E-08
2471	2.87E-08
2472	2.46E-08
2472	3.15E-08
2473	4.97E-08
2473	2.38E-08
2474	2.43E-08
2474	4.50E-08
2475	4.28E-08
2476	2.11E-08
2476	3.87E-08
2477	5.52E-08
2477	3.63E-08
2478	2.39E-08
2478	4.22E-08
2479	3.15E-08
2479	1.64E-08
2480	2.87E-08
2480	5.05E-08
2481	3.85E-08
2481	3.57E-08
2482	5.03E-08
2482	4.16E-08
2483	3.34E-08
2483	4.11E-08
2484	5.60E-08
2484	3.71E-08
2485	3.45E-08
2485	6.30E-08
2486	4.87E-08
2486	2.35E-08
2487	2.64E-08
2487	4.83E-08
2488	7.14E-08
2488	2.75E-08
2489	5.25E-08
2489	7.09E-08
2490	3.46E-08
2490	4.50E-08
2491	7.47E-08
2491	6.32E-08
2492	4.06E-08
2492	4.17E-08
2493	7.13E-08
2493	4.61E-08
2494	1.96E-08
2494	6.74E-08
2495	9.46E-08
2495	4.65E-08
2496	7.61E-08
2497	1.08E-07
2497	1.35E-07
2498	9.65E-08
2498	3.07E-07
2499	5.95E-07
2499	1.14E-06
2500	5.92E-06
2500	4.81E-05
2501	2.08E-06
2501	5.01E-07
2502	3.75E-07
2502	4.91E-07
2503	3.09E-07
2503	1.68E-07
2504	1.38E-07
2504	1.41E-07
2505	1.07E-07
2505	1.33E-07
2506	9.32E-08
2506	1.29E-07
2507	5.85E-08
2507	7.48E-08
2508	1.13E-07
2508	7.95E-08
2509	7.16E-08
2509	7.51E-08
2510	7.95E-08
2510	5.75E-08
2511	9.40E-08
2511	8.47E-08
2512	5.81E-08
2512	6.45E-08
2513	5.32E-08
2513	9.20E-08
2514	7.11E-08
2514	5.08E-08
2515	5.30E-08
2515	2.41E-08
2516	5.87E-08
2516	6.60E-08
2517	5.42E-08
2518	3.89E-08
2518	6.41E-08
2519	6.54E-08
2519	4.15E-08
2520	4.97E-08
2520	5.46E-08
2521	3.95E-08
2521	3.33E-08
2522	5.80E-08
2522	7.41E-08
2523	2.70E-08
2523	5.50E-08
2524	6.23E-08
2524	4.18E-08
2525	2.27E-08
2525	5.28E-08
2526	3.46E-08
2526	2.90E-08
2527	4.22E-08
2527	3.71E-08
2528	3.49E-08
2528	1.78E-08
2529	2.64E-08
2529	4.59E-08
2530	2.21E-08
2530	2.20E-08
2531	2.66E-08
2531	2.83E-08
2532	1.29E-08
2532	1.72E-08
2533	2.80E-08
2533	1.49E-08
2534	1.38E-08
2534	2.08E-08
2535	1.52E-08
2535	6.63E-09
2536	1.01E-08
2536	1.52E-08
2537	1.31E-08
2537	1.77E-08
2538	1.25E-08
2538	1.38E-08
2539	9.55E-09
2540	1.74E-08
2540	1.53E-08
2541	1.12E-08
2541	1.34E-08
2542	2.36E-08
2542	2.28E-08
2543	1.54E-08
2543	1.96E-08
2544	2.13E-08
2544	2.20E-08
2545	2.10E-08
2545	2.67E-08
2546	1.94E-08
2546	2.45E-08
2547	2.06E-08
2547	2.37E-08
2548	1.76E-08
2548	1.68E-08
2549	2.19E-08
2549	2.33E-08
2550	2.33E-08
2550	1.12E-08
2551	3.53E-08
2551	2.14E-08
2552	1.81E-08
2552	1.28E-08
2553	2.09E-08
2553	7.01E-09
2554	9.56E-09
2554	1.19E-08
2555	2.19E-08
2555	8.95E-09
2556	7.80E-09
2556	3.99E-09
2557	2.01E-09
2557	1.24E-08
2558	1.14E-08
2558	9.14E-09
2559	1.07E-08
2559	4.02E-09
2560	7.03E-09
2561	7.50E-09
2561	9.81E-09
2562	3.93E-09
2562	5.16E-09
2563	1.10E-08
2563	6.00E-10
2564	3.17E-09
2564	9.01E-09
2565	6.36E-09
2565	4.44E-09
2566	4.35E-09
2566	6.64E-09
2567	1.02E-08
2567	6.23E-09
2568	5.25E-09
2568	6.24E-09
2569	4.69E-09
2569	6.59E-09
2570	5.63E-09
2570	5.64E-09
2571	9.82E-09
2571	8.23E-09
2572	5.23E-09
2572	7.06E-09
2573	9.50E-09
2573	6.74E-09
2574	6.03E-09
2574	9.23E-09
2575	6.43E-09
2575	1.13E-08
2576	1.23E-08
2576	1.11E-08
2577	1.01E-08
2577	1.51E-08
2578	1.54E-08
2578	1.20E-08
2579	7.54E-09
2579	1.72E-08
2580	9.45E-09
2580	1.17E-08
2581	9.34E-09
2582	2.19E-08
2582	7.76E-09
2583	1.19E-08
2583	1.02E-08
2584	1.25E-08
2584	1.13E-08
2585	1.35E-08
2585	8.95E-09
2586	1.26E-08
2586	1.56E-08
2587	1.23E-08
2587	2.23E-08
2588	1.42E-08
2588	1.14E-08
2589	1.40E-08
2589	1.19E-08
2590	7.57E-09
2590	1.05E-08
2591	6.81E-09
2591	5.02E-09
2592	6.22E-09
2592	4.88E-09
2593	6.28E-09
2593	6.75E-09
2594	6.18E-09
2594	3.38E-09
2595	4.26E-09
2595	4.53E-09
2596	4.77E-09
2596	3.29E-09
2597	3.62E-09
2597	3.26E-09
2598	7.53E-10
2598	3.54E-09
2599	3.04E-09
2599	5.01E-09
2600	8.31E-09
2600	9.47E-09
2601	1.04E-08
2601	1.42E-08
2602	1.59E-08
2602	1.35E-08
2603	1.67E-08
2604	2.34E-08
2604	1.90E-08
2605	2.48E-08
2605	2.37E-08
2606	2.51E-08
2606	2.87E-08
2607	2.38E-08
2607	2.68E-08
2608	2.75E-08
2608	2.55E-08
2609	3.44E-08
2609	3.39E-08
2610	3.61E-08
2610	3.15E-08
2611	3.97E-08
2611	3.96E-08
2612	4.78E-08
2612	4.24E-08
2613	4.15E-08
2613	3.53E-08
2614	4.43E-08
2614	4.78E-08
2615	3.58E-08
2615	2.91E-08
2616	3.28E-08
2616	4.12E-08
2617	4.70E-08
2617	3.01E-08
2618	4.03E-08
2618	3.66E-08
2619	2.44E-08
2619	2.94E-08
2620	3.16E-08
2620	2.36E-08
2621	3.15E-08
2621	3.22E-08
2622	2.69E-08
2622	2.31E-08
2623	2.18E-08
2623	3.09E-08
2624	2.78E-08
2625	3.10E-08
2625	4.60E-08
2626	3.72E-08
2626	3.06E-08
2627	5.64E-08
2627	4.66E-08
2628	4.47E-08
2628	4.79E-08
2629	7.95E-08
2629	6.98E-08
2630	7.30E-08
2630	7.02E-08
2631	8.88E-08
2631	6.91E-08
2632	9.03E-08
2632	1.20E-07
2633	1.25E-07
2633	8.96E-08
2634	7.42E-08
2634	1.40E-07
2635	1.34E-07
2635	9.48E-08
2636	1.20E-07
2636	1.19E-07
2637	1.19E-07
2637	1.11E-07
2638	1.55E-07
2638	8.84E-08
2639	1.11E-07
2639	1.13E-07
2640	1.31E-07
2640	1.03E-07
2641	7.24E-08
2641	1.15E-07
2642	9.43E-08
2642	7.25E-08
2643	5.98E-08
2643	8.78E-08
2644	7.76E-08
2644	6.66E-08
2645	7.69E-08
2646	6.71E-08
2646	5.37E-08
2647	6.01E-08
2647	5.52E-08
2648	4.91E-08
2648	4.37E-08
2649	5.19E-08
2649	4.70E-08
2650	2.85E-08
2650	4.37E-08
2651	4.86E-08
2651	3.08E-08
2652	2.50E-08
2652	2.57E-08
2653	2.98E-08
2653	1.22E-08
2654	2.47E-08
2654	3.53E-08
2655	1.35E-08
2655	1.23E-08
2656	2.55E-08
2656	1.97E-08
2657	1.07E-08
2657	1.49E-08
2658	1.66E-08
2658	1.51E-08
2659	1.59E-09
2659	9.62E-09
2660	9.75E-09
2660	8.06E-09
2661	7.70E-09
2661	1.34E-08
2662	1.54E-08
2662	3.44E-09
2663	7.89E-09
2663	1.25E-08
2664	1.02E-08
2664	1.29E-08
2665	1.85E-08
2665	1.58E-08
2666	1.19E-08
2666	1.13E-08
2667	1.84E-08
2668	6.87E-09
2668	1.42E-09
2669	1.49E-08
2669	1.92E-08
2670	1.20E-08
2670	1.62E-08
2671	1.92E-08
2671	3.69E-09
2672	2.94E-09
2672	7.58E-09
2673	1.16E-08
2673	1.03E-08
2674	1.33E-08
2674	2.31E-09
2675	2.91E-09
2675	8.55E-09
2676	3.15E-09
2676	3.98E-09
2677	2.22E-09
2677	8.58E-09
2678	1.64E-09
2678	6.88E-09
2679	1.35E-08
2679	5.58E-09
2680	4.17E-09
2680	5.67E-09
2681	8.49E-09
2681	9.59E-09
2682	4.61E-09
2682	9.55E-09
2683	1.15E-08
2683	1.70E-09
2684	6.49E-09
2684	1.04E-08
2685	7.39E-09
2685	7.43E-09
2686	6.35E-09
2686	3.72E-09
2687	6.71E-09
2687	5.82E-09
2688	7.46E-09
2689	5.81E-09
2689	8.31E-09
2690	5.16E-09
2690	7.92E-09
2691	4.42E-09
2691	6.88E-09
2692	4.68E-09
2692	6.26E-09
2693	4.62E-09
2693	3.39E-09
2694	3.79E-09
2694	6.74E-09
2695	6.36E-09
2695	1.97E-09
2696	3.89E-09
2696	6.01E-09
2697	2.96E-09
2697	1.02E-09
2698	3.58E-09
2698	6.57E-09
2699	2.24E-09
2699	5.38E-09
2700	3.80E-09
2700	5.75E-09
2701	3.22E-09
2701	3.12E-09
2702	3.60E-09
2702	2.88E-09
2703	3.55E-09
2703	4.12E-09
2704	2.03E-09
2704	1.78E-09
2705	1.87E-09
2705	1.56E-09
2706	7.17E-10
2706	2.61E-09
2707	4.23E-09
2707	2.12E-09
2708	3.74E-09
2708	4.72E-09
2709	3.04E-09
2710	4.21E-09
2710	6.15E-09
2711	3.82E-09
2711	2.49E-09
2712	6.14E-09
2712	7.67E-09
2713	5.97E-09
2713	2.98E-09
2714	1.08E-08
2714	6.23E-09
2715	5.04E-09
2715	7.27E-09
2716	9.50E-09
2716	6.15E-09
2717	4.91E-09
2717	8.88E-09
2718	8.27E-09
2718	6.17E-09
2719	5.52E-09
2719	6.81E-09
2720	5.64E-09
2720	4.45E-09
2721	5.98E-09
2721	5.45E-09
2722	5.63E-09
2722	5.42E-09
2723	4.64E-09
2723	6.15E-09
2724	8.23E-10
2724	8.91E-10
2725	3.28E-09
2725	2.08E-09
2726	2.01E-09
2726	3.72E-09
2727	4.42E-09
2727	3.14E-09
2728	5.59E-09
2728	2.08E-09
2729	7.01E-09
2729	2.95E-09
2730	9.03E-09
2730	1.18E-08
2731	8.26E-09
2732	1.02E-08
2732	1.65E-08
2733	1.01E-08
2733	1.65E-08
2734	1.43E-08
2734	2.48E-08
2735	1.99E-08
2735	2.58E-08
2736	3.09E-08
2736	3.01E-08
2737	2.35E-08
2737	2.76E-08
2738	3.90E-08
2738	2.56E-08
2739	3.02E-08
2739	4.04E-08
2740	4.01E-08
2740	4.58E-08
2741	3.35E-08
2741	3.19E-08
2742	4.11E-08
2742	4.29E-08
2743	3.71E-08
2743	4.37E-08
2744	4.22E-08
2744	5.03E-08
2745	4.92E-08
2745	4.26E-08
2746	4.06E-08
2746	4.55E-08
2747	5.09E-08
2747	5.40E-08
2748	7.41E-08
2748	6.48E-08
2749	5.30E-08
2749	4.79E-08
2750	7.98E-08
2750	5.38E-08
2751	6.96E-08
2751	1.03E-07
2752	8.87E-08
2753	9.62E-08
2753	9.69E-08
2754	9.38E-08
2754	7.11E-08
2755	1.09E-07
2755	1.28E-07
2756	1.49E-07
2756	1.29E-07
2757	1.39E-07
2757	1.07E-07
2758	1.20E-07
2758	1.26E-07
2759	1.24E-07
2759	1.19E-07
2760	1.08E-07
2760	1.43E-07
2761	1.51E-07
2761	1.09E-07
2762	8.45E-08
2762	1.32E-07
2763	1.03E-07
2763	1.07E-07
2764	9.20E-08
2764	1.27E-07
2765	9.22E-08
2765	8.46E-08
2766	9.50E-08
2766	1.04E-07
2767	7.98E-08
2767	7.80E-08
2768	7.17E-08
2768	8.01E-08
2769	4.02E-08
2769	4.37E-08
2770	6.02E-08
2770	4.50E-08
2771	4.54E-08
2771	5.11E-08
2772	2.91E-08
2772	4.77E-08
2773	4.26E-08
2774	3.28E-08
2774	3.16E-08
2775	1.92E-08
2775	2.44E-08
2776	2.80E-08
2776	2.04E-08
2777	3.43E-08
2777	2.76E-08
2778	2.72E-08
2778	2.60E-08
2779	1.75E-08
2779	2.67E-08
2780	2.32E-08
2780	1.87E-08
2781	1.94E-08
2781	1.61E-08
2782	1.97E-08
2782	9.31E-09
2783	1.33E-08
2783	9.69E-09
2784	7.35E-09
2784	1.12E-08
2785	9.05E-09
2785	6.01E-09
2786	4.73E-09
2786	8.23E-09
2787	2.35E-09
2787	2.43E-09
2788	1.64E-09
2788	1.19E-09
2789	1.56E-10
2789	1.71E-09
2790	2.54E-10
2790	9.38E-10
2791	1.86E-09
2791	6.82E-10
2792	2.07E-09
2792	5.82E-09
2793	4.94E-09
2793	2.52E-09
2794	4.35E-09
2794	5.48E-09
2795	8.97E-09
2796	8.58E-09
2796	1.38E-08
2797	1.10E-08
2797	6.57E-09
2798	1.54E-08
2798	1.26E-08
2799	1.34E-08
2799	1.93E-08
2800	1.92E-08
2800	2.33E-08
2801	1.55E-08
2801	1.72E-08
2802	1.85E-08
2802	1.67E-08
2803	1.89E-08
2803	2.38E-08
2804	2.44E-08
2804	2.10E-08
2805	1.82E-08
2805	2.46E-08
2806	1.74E-08
2806	1.56E-08
2807	2.04E-08
2807	1.83E-08
2808	1.61E-08
2808	1.50E-08
2809	1.94E-08
2809	1.46E-08
2810	1.10E-08
2810	1.21E-08
2811	1.38E-08
2811	8.29E-09
2812	1.16E-08
2812	1.16E-08
2813	1.09E-08
2813	9.28E-09
2814	7.12E-09
2814	8.15E-09
2815	8.75E-09
2815	5.33E-09
2816	8.93E-09
2817	8.02E-09
2817	6.63E-09
2818	6.80E-09
2818	8.40E-09
2819	6.92E-09
2819	5.40E-09
2820	8.90E-09
2820	6.40E-09
2821	5.42E-09
2821	5.84E-09
2822	3.31E-09
2822	2.18E-09
2823	4.40E-09
2823	4.26E-09
2824	3.53E-09
2824	9.93E-09
2825	3.67E-09
2825	1.78E-09
2826	6.85E-09
2826	5.52E-09
2827	1.05E-08
2827	3.14E-09
2828	3.57E-09
2828	4.75E-09
2829	9.13E-09
2829	1.30E-08
2830	1.25E-08
2830	1.40E-08
2831	1.52E-08
2831	1.13E-08
2832	1.72E-08
2832	1.75E-08
2833	1.48E-08
2833	2.13E-08
2834	1.84E-08
2834	2.20E-08
2835	1.83E-08
2835	1.90E-08
2836	1.65E-08
2836	2.01E-08
2837	1.95E-08
2838	1.89E-08
2838	2.51E-08
2839	2.08E-08
2839	1.85E-08
2840	1.77E-08
2840	2.16E-08
2841	1.93E-08
2841	1.87E-08
2842	2.01E-08
2842	2.03E-08
2843	1.40E-08
2843	1.29E-08
2844	1.85E-08
2844	1.44E-08
2845	1.25E-08
2845	1.20E-08
2846	1.64E-08
2846	1.75E-08
2847	1.36E-08
2847	1.94E-08
2848	1.97E-08
2848	1.68E-08
2849	1.91E-08
2849	1.93E-08
2850	1.88E-08
2850	1.89E-08
2851	2.35E-08
2851	2.24E-08
2852	1.92E-08
2852	2.37E-08
2853	2.11E-08
2853	2.14E-08
2854	1.94E-08
2854	2.08E-08
2855	2.28E-08
2855	2.41E-08
2856	2.14E-08
2856	1.71E-08
2857	2.21E-08
2857	2.48E-08
2858	2.33E-08
2858	3.08E-08
2859	3.59E-08
2860	3.37E-08
2860	3.06E-08
2861	4.68E-08
2861	4.71E-08
2862	4.70E-08
2862	6.42E-08
2863	7.22E-08
2863	7.11E-08
2864	7.23E-08
2864	8.35E-08
2865	7.90E-08
2865	8.12E-08
2866	1.02E-07
2866	1.10E-07
2867	1.04E-07
2867	1.30E-07
2868	1.25E-07
2868	1.23E-07
2869	1.16E-07
2869	1.35E-07
2870	1.44E-07
2870	1.35E-07
2871	1.34E-07
2871	1.24E-07
2872	1.18E-07
2872	1.20E-07
2873	1.23E-07
2873	1.35E-07
2874	1.08E-07
2874	1.11E-07
2875	1.19E-07
2875	1.18E-07
2876	9.21E-08
2876	8.90E-08
2877	9.63E-08
2877	8.19E-08
2878	6.96E-08
2878	7.29E-08
2879	6.73E-08
2879	5.36E-08
2880	4.55E-08
2881	4.33E-08
2881	3.77E-08
2882	2.52E-08
2882	3.92E-08
2883	3.74E-08
2883	2.98E-08
2884	4.42E-08
2884	4.77E-08
2885	4.11E-08
2885	4.66E-08
2886	6.07E-08
2886	6.04E-08
2887	6.47E-08
2887	7.44E-08
2888	8.58E-08
2888	8.62E-08
2889	8.73E-08
2889	9.02E-08
2890	9.46E-08
2890	8.10E-08
2891	8.22E-08
2891	1.10E-07
2892	9.60E-08
2892	8.22E-08
2893	7.77E-08
2893	7.39E-08
2894	6.33E-08
2894	7.17E-08
2895	7.34E-08
2895	6.84E-08
2896	5.69E-08
2896	6.60E-08
2897	6.33E-08
2897	5.31E-08
2898	5.69E-08
2898	5.19E-08
2899	5.52E-08
2899	5.09E-08
2900	5.78E-08
2900	3.97E-08
2901	3.76E-08
2902	4.75E-08
2902	4.98E-08
2903	3.47E-08
2903	4.22E-08
2904	3.81E-08
2904	4.29E-08
2905	3.25E-08
2905	3.88E-08
2906	4.25E-08
2906	3.30E-08
2907	4.45E-08
2907	4.41E-08
2908	3.59E-08
2908	3.21E-08
2909	3.86E-08
2909	3.86E-08
2910	2.82E-08
2910	3.06E-08
2911	3.76E-08
2911	2.81E-08
2912	3.03E-08
2912	3.53E-08
2913	2.92E-08
2913	2.18E-08
2914	2.58E-08
2914	3.24E-08
2915	3.00E-08
2915	1.95E-08
2916	2.81E-08
2916	3.18E-08
2917	2.73E-08
2917	2.29E-08
2918	4.34E-08
2918	1.98E-08
2919	2.00E-08
2919	4.05E-08
2920	4.35E-08
2920	1.05E-08
2921	1.94E-08
2921	2.62E-08
2922	2.31E-08
2922	8.62E-09
2923	2.50E-08
2924	2.32E-08
2924	1.49E-08
2925	1.11E-08
2925	2.17E-08
2926	2.30E-08
2926	1.11E-08
2927	1.76E-08
2927	2.13E-08
2928	9.19E-09
2928	1.01E-08
2929	1.25E-08
2929	1.36E-08
2930	4.59E-09
2930	8.96E-09
2931	1.49E-08
2931	9.53E-09
2932	4.42E-09
2932	8.17E-09
2933	7.36E-09
2933	3.09E-09
2934	3.58E-09
2934	5.50E-09
2935	4.49E-09
2935	2.63E-09
2936	3.45E-09
2936	3.78E-09
2937	3.62E-09
2937	2.00E-09
2938	3.55E-09
2938	2.25E-09
2939	2.93E-09
2939	1.21E-09
2940	4.61E-09
2940	6.85E-09
2941	4.60E-09
2941	3.64E-09
2942	8.82E-09
2942	6.48E-09
2943	2.08E-09
2943	3.14E-09
2944	8.09E-09
2945	1.12E-08
2945	3.59E-09
2946	6.38E-09
2946	1.30E-08
2947	6.57E-09
2947	4.58E-09
2948	1.35E-08
2948	7.79E-09
2949	8.63E-09
2949	8.65E-09
2950	1.81E-08
2950	1.37E-08
2951	9.69E-09
2951	1.50E-08
2952	1.67E-08
2952	8.36E-09
2953	1.13E-08
2953	1.70E-08
2954	1.72E-08
2954	1.46E-08
2955	1.40E-08
2955	1.91E-08
2956	1.46E-08
2956	1.77E-08
2957	2.04E-08
2957	1.92E-08
2958	1.76E-08
2958	1.09E-08
2959	1.73E-08
2959	9.16E-09
2960	1.94E-08
2960	1.51E-08
2961	1.39E-08
2961	1.16E-08
2962	1.56E-08
2962	1.98E-08
2963	1.42E-08
2963	1.14E-08
2964	1.41E-08
2964	1.15E-08
2965	9.72E-09
2966	1.36E-08
2966	1.43E-08
2967	8.82E-09
2967	9.23E-09
2968	1.33E-08
2968	9.73E-09
2969	8.27E-09
2969	1.03E-08
2970	9.39E-09
2970	3.46E-09
2971	7.68E-09
2971	7.45E-09
2972	1.28E-09
2972	5.32E-09
2973	3.30E-09
2973	3.40E-09
2974	1.08E-08
2974	8.83E-09
2975	3.55E-09
2975	1.40E-08
2976	1.36E-08
2976	1.05E-08
2977	1.39E-08
2977	2.94E-08
2978	1.99E-08
2978	1.81E-08
2979	2.51E-08
2979	3.22E-08
2980	2.56E-08
2980	3.27E-08
2981	3.82E-08
2981	4.09E-08
2982	3.39E-08
2982	4.46E-08
2983	4.67E-08
2983	3.97E-08
2984	5.21E-08
2984	5.81E-08
2985	5.22E-08
2985	5.57E-08
2986	6.70E-08
2986	6.39E-08
2987	5.11E-08
2988	4.90E-08
2988	6.75E-08
2989	6.20E-08
2989	3.46E-08
2990	7.74E-08
2990	7.13E-08
2991	2.68E-08
2991	4.11E-08
2992	5.50E-08
2992	5.61E-08
2993	3.58E-08
2993	4.38E-08
2994	4.39E-08
2994	1.57E-08
2995	3.65E-08
2995	4.39E-08
2996	6.48E-08
2996	9.37E-08
2997	1.64E-07
2997	2.24E-07
2998	2.43E-07
2998	4.98E-07
2999	1.07E-06
2999	2.13E-06
3000	3.70E-05
3000	5.31E-06
3001	7.28E-07
3001	3.25E-07
3002	2.85E-07
3002	1.27E-07
3003	1.30E-07
3003	1.18E-07
3004	1.70E-07
3004	1.68E-07
3005	1.23E-07
3005	1.35E-07
3006	6.60E-08
3006	3.97E-08
3007	5.88E-08
3007	7.44E-08
3008	6.93E-08
3009	3.32E-08
3009	4.04E-08
3010	3.29E-08
3010	2.96E-08
3011	1.76E-08
3011	1.38E-08
3012	1.28E-08
3012	6.09E-09
3013	1.78E-09
3013	9.85E-10
3014	3.22E-09
3014	1.30E-08
3015	2.02E-08
3015	1.87E-08
3016	1.88E-08
3016	3.03E-08
3017	3.35E-08
3017	2.89E-08
3018	2.68E-08
3018	2.80E-08
3019	4.09E-08
3019	2.87E-08
3020	3.05E-08
3020	3.23E-08
3021	3.38E-08
3021	2.90E-08
3022	2.44E-08
3022	3.13E-08
3023	2.74E-08
3023	2.54E-08
3024	2.33E-08
3024	2.28E-08
3025	1.95E-08
3025	1.81E-08
3026	1.50E-08
3026	1.28E-08
3027	1.09E-08
3027	9.86E-09
3028	9.62E-09
3028	8.82E-09
3029	1.17E-08
3030	1.41E-08
3030	1.50E-08
3031	1.70E-08
3031	1.44E-08
3032	1.94E-08
3032	1.87E-08
3033	1.96E-08
3033	2.66E-08
3034	3.05E-08
3034	2.80E-08
3035	2.90E-08
3035	3.11E-08
3036	3.45E-08
3036	3.54E-08
3037	3.18E-08
3037	3.25E-08
3038	3.15E-08
3038	3.21E-08
3039	3.85E-08
3039	3.01E-08
3040	2.85E-08
3040	3.60E-08
3041	3.84E-08
3041	3.10E-08
3042	2.78E-08
3042	2.49E-08
3043	2.76E-08
3043	2.33E-08
3044	1.86E-08
3044	3.16E-08
3045	2.28E-08
3045	2.30E-08
3046	2.88E-08
3046	2.97E-08
3047	2.58E-08
3047	1.27E-08
3048	2.30E-08
3048	1.89E-08
3049	1.04E-08
3049	1.22E-08
3050	1.67E-08
3050	1.99E-08
3051	9.55E-09
3052	1.23E-08
3052	2.02E-08
3053	1.05E-08
3053	7.18E-09
3054	9.49E-09
3054	1.25E-08
3055	4.76E-09
3055	5.19E-09
3056	1.04E-08
3056	7.62E-09
3057	8.25E-09
3057	4.16E-09
3058	1.23E-08
3058	8.50E-09
3059	5.27E-09
3059	7.48E-09
3060	1.08E-08
3060	5.33E-09
3061	4.46E-09
3061	6.91E-09
3062	7.27E-09
3062	1.82E-09
3063	4.51E-09
3063	5.92E-09
3064	4.25E-09
3064	2.69E-09
3065	5.08E-09
3065	3.61E-09
3066	1.82E-09
3066	3.56E-09
3067	7.15E-09
3067	4.67E-09
3068	1.27E-09
3068	4.88E-09
3069	3.74E-09
3069	1.19E-09
3070	5.72E-09
3070	6.22E-09
3071	4.02E-09
3071	4.06E-09
3072	2.50E-09
3073	2.84E-09
3073	1.10E-09
3074	1.14E-09
3074	1.37E-09
3075	4.29E-09
3075	2.08E-09
3076	1.45E-09
3076	2.15E-09
3077	4.29E-09
3077	1.75E-09
3078	1.99E-09
3078	2.59E-09
3079	3.37E-09
3079	2.21E-09
3080	5.70E-09
3080	5.06E-09
3081	3.76E-09
3081	8.81E-10
3082	7.20E-09
3082	4.03E-09
3083	8.23E-10
3083	6.13E-09
3084	8.07E-09
3084	6.18E-09
3085	8.02E-09
3085	6.63E-09
3086	7.27E-09
3086	1.17E-08
3087	1.30E-08
3087	1.16E-08
3088	1.04E-08
3088	9.83E-09
3089	9.07E-09
3089	1.34E-08
3090	1.47E-08
3090	1.46E-08
3091	1.71E-08
3091	1.45E-08
3092	1.19E-08
3092	1.23E-08
3093	2.22E-08
3094	1.72E-08
3094	1.30E-08
3095	1.26E-08
3095	1.55E-08
3096	1.40E-08
3096	1.30E-08
3097	1.19E-08
3097	1.36E-08
3098	1.20E-08
3098	1.45E-08
3099	1.20E-08
3099	1.51E-08
3100	1.78E-08
3100	1.65E-08
3101	2.01E-08
3101	1.64E-08
3102	2.44E-08
3102	2.06E-08
3103	2.76E-08
3103	2.61E-08
3104	3.03E-08
3104	2.93E-08
3105	2.76E-08
3105	3.07E-08
3106	2.77E-08
3106	2.24E-08
3107	3.24E-08
3107	3.36E-08
3108	2.98E-08
3108	3.37E-08
3109	3.54E-08
3109	3.51E-08
3110	3.18E-08
3110	2.65E-08
3111	4.67E-08
3111	3.83E-08
3112	3.30E-08
3112	3.49E-08
3113	4.47E-08
3113	3.48E-08
3114	3.96E-08
3114	4.28E-08
3115	4.48E-08
3116	3.70E-08
3116	4.67E-08
3117	4.20E-08
3117	3.39E-08
3118	4.06E-08
3118	5.48E-08
3119	5.18E-08
3119	5.17E-08
3120	5.73E-08
3120	6.51E-08
3121	5.25E-08
3121	6.12E-08
3122	6.19E-08
3122	6.39E-08
3123	6.40E-08
3123	6.77E-08
3124	7.57E-08
3124	7.92E-08
3125	7.35E-08
3125	9.05E-08
3126	8.84E-08
3126	7.67E-08
3127	7.62E-08
3127	9.68E-08
3128	8.46E-08
3128	7.14E-08
3129	8.34E-08
3129	8.74E-08
3130	7.46E-08
3130	6.98E-08
3131	7.41E-08
3131	5.14E-08
3132	4.23E-08
3132	4.02E-08
3133	3.28E-08
3133	1.92E-08
3134	1.16E-08
3134	6.81E-09
3135	8.81E-09
3135	1.51E-08
3136	2.67E-08
3137	3.72E-08
3137	4.14E-08
3138	4.11E-08
3138	6.13E-08
3139	5.67E-08
3139	5.86E-08
3140	8.00E-08
3140	7.87E-08
3141	6.17E-08
3141	6.68E-08
3142	7.64E-08
3142	7.34E-08
3143	5.69E-08
3143	7.91E-08
3144	7.57E-08
3144	6.41E-08
3145	5.50E-08
3145	6.17E-08
3146	5.78E-08
3146	4.48E-08
3147	4.95E-08
3147	4.65E-08
3148	4.13E-08
3148	2.92E-08
3149	3.23E-08
3149	2.88E-08
3150	2.32E-08
3150	1.41E-08
3151	1.22E-08
3151	8.49E-09
3152	7.35E-09
3152	2.67E-09
3153	7.36E-09
3153	9.33E-09
3154	1.44E-08
3154	1.70E-08
3155	1.97E-08
3155	2.57E-08
3156	2.80E-08
3156	2.60E-08
3157	2.48E-08
3158	2.94E-08
3158	2.46E-08
3159	1.91E-08
3159	1.95E-08
3160	2.19E-08
3160	3.19E-08
3161	2.87E-08
